"ESTRATO","DEPARTAMENTO","SEXO","EDAD","ESTADO_CIVIL","EDUCACION","FORMAL","HORAS_TRAB_SEM","BUSC_TRAB","TRAB_VEN","INGRESO_D_P","INGRESO_E_P","INGRESO_D_S","INGRESO_E_S","REMESAS_V","REMESAS_O"
2,"LIMA",2,28,1,10,NA,48,2,1,NA,NA,NA,NA,3,NA
2,"LIMA",1,26,1,8,1,56,2,1,1200,0,NA,NA,3,NA
2,"LIMA",2,53,6,6,NA,25,2,2,NA,NA,NA,NA,NA,NA
4,"LIMA",2,27,6,7,2,40,2,1,150,50,NA,NA,1,1
4,"LIMA",2,24,2,10,1,82,1,1,1300,0,650,0,3,NA
4,"LIMA",1,29,6,6,2,66,2,1,50,15,NA,NA,2,NA
4,"LIMA",1,24,6,5,2,91,2,2,1039,273,NA,NA,1,NA
4,"LIMA",1,26,6,6,2,78,1,1,1299,234,NA,NA,1,NA
4,"LIMA",1,28,6,6,2,78,2,1,310,80,NA,NA,1,NA
4,"LIMA",2,27,1,9,2,40,2,1,200,0,NA,NA,1,NA
4,"LIMA",1,32,1,7,NA,86,2,1,NA,NA,NA,NA,3,NA
4,"LIMA",1,36,6,9,NA,77,1,1,NA,NA,NA,NA,3,2
4,"LIMA",2,27,1,5,2,72,2,1,180,60,NA,NA,NA,NA
4,"LIMA",2,46,4,5,1,48,2,1,930,0,NA,NA,1,NA
4,"LIMA",1,29,6,10,1,59,2,1,1200,0,80,48,NA,NA
4,"LIMA",1,30,1,6,NA,18,1,1,NA,NA,NA,NA,1,2
4,"LIMA",2,24,1,6,2,48,1,1,180,0,NA,NA,1,NA
4,"LIMA",1,23,6,6,2,30,2,1,600,0,NA,NA,1,NA
4,"LIMA",1,34,1,6,NA,48,2,1,NA,NA,NA,NA,NA,NA
4,"LIMA",2,51,2,6,2,21,2,1,180,45,NA,NA,NA,NA
4,"LIMA",1,51,2,5,2,37,2,1,660,0,NA,NA,2,NA
4,"LIMA",2,30,1,9,2,84,2,1,1200,0,NA,NA,3,NA
4,"LIMA",1,43,6,5,2,42,2,1,720,0,NA,NA,2,NA
4,"LIMA",1,19,6,5,2,42,2,2,510,0,NA,NA,1,NA
4,"LIMA",2,39,6,10,2,62,2,1,600,0,NA,NA,NA,NA
4,"LIMA",2,31,6,10,2,66,2,1,1400,0,NA,NA,2,NA
4,"LIMA",1,31,6,6,1,50,2,1,600,0,NA,NA,3,NA
4,"LIMA",2,41,2,8,2,84,2,1,350,0,NA,NA,1,NA
4,"LIMA",1,36,2,10,1,72,2,1,1300,0,NA,NA,1,NA
4,"LIMA",1,34,1,4,2,77,2,1,500,0,NA,NA,1,NA
4,"LIMA",2,28,1,10,2,60,2,1,300,0,NA,NA,1,NA
2,"LIMA",2,48,2,8,2,48,2,1,1500,0,NA,NA,NA,NA
2,"LIMA",1,53,2,6,2,54,2,1,1000,0,NA,NA,NA,NA
2,"LIMA",2,19,6,6,2,65,2,2,220,0,NA,NA,NA,NA
2,"LIMA",2,48,6,7,NA,56,2,1,NA,NA,NA,NA,3,NA
2,"LIMA",1,56,2,10,1,72,2,1,1300,0,NA,NA,3,NA
2,"LIMA",1,51,2,5,NA,70,2,1,NA,NA,NA,NA,2,NA
2,"LIMA",1,20,6,6,NA,58,2,2,NA,NA,NA,NA,NA,NA
2,"LIMA",2,18,6,5,NA,70,2,1,NA,NA,NA,NA,NA,NA
2,"LIMA",2,32,2,11,NA,70,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,29,2,10,NA,84,2,1,NA,NA,NA,NA,2,NA
2,"LIMA",1,24,6,6,NA,84,2,2,NA,NA,NA,NA,1,NA
2,"LIMA",1,29,1,10,1,66,2,1,1000,0,NA,NA,NA,NA
2,"LIMA",2,24,1,6,1,54,2,1,1000,0,NA,NA,NA,NA
2,"LIMA",2,26,6,7,2,48,2,1,500,0,NA,NA,NA,NA
3,"LIMA",1,33,2,4,NA,60,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,30,2,4,NA,44,2,2,NA,NA,NA,NA,1,NA
3,"LIMA",2,37,6,10,NA,55,2,1,NA,NA,70,0,1,NA
4,"LIMA",1,35,2,10,1,84,1,1,1000,0,NA,NA,1,NA
4,"LIMA",2,34,2,10,NA,54,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,39,1,10,2,84,1,1,284,0,NA,NA,NA,NA
4,"LIMA",2,36,1,10,NA,15,1,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,28,6,6,NA,44,2,1,NA,NA,300,0,NA,NA
4,"LIMA",2,46,6,6,2,39,1,1,800,0,NA,NA,2,NA
4,"LIMA",2,31,1,7,1,42,2,1,1000,0,NA,NA,2,NA
4,"LIMA",1,33,1,8,NA,77,2,1,NA,NA,NA,NA,2,NA
1,"LIMA",2,29,2,10,2,47,2,1,1500,0,300,0,2,NA
1,"LIMA",1,31,2,8,NA,66,2,1,NA,NA,NA,NA,2,NA
1,"LIMA",1,26,6,10,1,48,2,1,1600,0,NA,NA,NA,NA
2,"LIMA",2,25,6,6,2,48,2,2,300,0,NA,NA,1,NA
2,"LIMA",1,52,4,8,2,20,1,1,80,0,NA,NA,NA,NA
2,"LIMA",2,19,1,6,2,60,2,1,480,0,NA,NA,NA,NA
3,"LIMA",1,24,6,6,2,0,2,1,500,360,NA,NA,NA,NA
3,"LIMA",2,19,6,6,2,0,2,2,550,0,NA,NA,NA,NA
3,"LIMA",1,19,6,6,2,70,2,2,230,0,NA,NA,NA,NA
2,"LIMA",1,54,6,4,2,48,2,1,420,0,NA,NA,2,NA
2,"LIMA",1,28,6,10,1,48,2,2,700,0,NA,NA,1,NA
2,"LIMA",2,50,4,6,2,48,2,2,750,0,NA,NA,1,NA
2,"LIMA",2,31,1,10,NA,56,2,1,NA,NA,NA,NA,3,NA
2,"LIMA",1,33,1,9,2,50,2,1,750,0,NA,NA,3,NA
2,"LIMA",1,43,1,5,2,60,2,1,210,0,NA,NA,1,NA
2,"LIMA",2,50,1,6,2,13,2,1,40,0,NA,NA,NA,NA
2,"LIMA",2,39,6,6,2,72,2,1,250,0,NA,NA,NA,NA
1,"LIMA",1,30,6,9,NA,48,2,2,NA,NA,NA,NA,2,NA
1,"LIMA",1,22,6,6,NA,15,2,2,NA,NA,NA,NA,NA,NA
1,"LIMA",1,46,4,10,2,0,1,1,NA,NA,NA,NA,NA,NA
2,"LIMA",1,41,2,5,NA,78,2,1,NA,NA,NA,NA,2,NA
2,"LIMA",1,21,6,6,NA,36,2,2,NA,NA,NA,NA,NA,NA
2,"LIMA",1,34,1,10,2,51,2,1,1200,0,NA,NA,2,NA
2,"LIMA",2,29,1,10,2,24,2,1,200,0,NA,NA,1,NA
2,"LIMA",1,33,1,8,1,62,2,1,455,0,80,0,2,NA
2,"LIMA",2,29,1,8,1,72,2,2,1200,0,NA,NA,2,NA
3,"LIMA",1,31,1,10,1,48,2,1,1500,0,NA,NA,3,NA
3,"LIMA",1,32,2,10,1,54,2,1,800,0,NA,NA,1,NA
3,"LIMA",1,33,1,10,2,60,2,1,260,0,NA,NA,1,NA
3,"LIMA",2,35,1,4,2,54,2,2,450,0,NA,NA,1,NA
3,"LIMA",1,45,1,4,NA,72,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,47,1,10,2,65,2,1,1000,240,NA,NA,1,NA
3,"LIMA",1,28,6,10,1,60,2,1,930,0,NA,NA,1,NA
3,"LIMA",1,31,1,3,2,52,2,1,930,0,NA,NA,1,NA
3,"LIMA",2,31,1,9,2,48,2,1,930,0,NA,NA,2,NA
2,"LIMA",1,30,1,8,2,48,2,1,700,0,NA,NA,1,NA
2,"LIMA",2,32,1,10,1,48,2,1,600,0,NA,NA,NA,NA
2,"LIMA",2,35,6,4,1,48,2,1,430,0,NA,NA,2,NA
2,"LIMA",1,67,1,3,NA,16,1,1,NA,NA,NA,NA,NA,NA
2,"LIMA",2,61,1,10,NA,37,2,1,NA,NA,90,0,NA,NA
2,"LIMA",2,29,6,10,1,84,2,2,1500,0,NA,NA,1,NA
2,"LIMA",1,42,1,4,NA,84,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,30,2,10,NA,48,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,35,1,8,1,48,2,1,950,0,NA,NA,2,NA
2,"LIMA",2,30,1,10,1,48,1,1,1000,0,NA,NA,NA,NA
2,"LIMA",2,38,1,10,1,48,2,1,320,0,NA,NA,1,NA
2,"LIMA",1,26,1,9,2,72,2,2,210,0,NA,NA,NA,NA
2,"LIMA",2,46,6,10,2,48,2,1,1100,0,NA,NA,2,NA
2,"LIMA",2,24,6,10,2,54,1,1,750,0,NA,NA,NA,NA
2,"LIMA",1,32,1,4,2,72,2,1,300,0,NA,NA,2,NA
2,"LIMA",2,40,1,8,NA,25,1,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,17,6,4,2,21,2,2,140,0,NA,NA,NA,NA
2,"LIMA",1,35,2,4,2,72,2,1,800,0,NA,NA,NA,NA
2,"LIMA",2,34,2,10,1,63,1,1,400,0,NA,NA,2,NA
3,"LIMA",2,56,6,6,2,54,2,2,930,0,NA,NA,NA,NA
3,"LIMA",1,39,6,10,1,40,1,1,1500,0,NA,NA,3,NA
3,"LIMA",1,38,2,10,2,72,2,1,700,0,NA,NA,2,NA
3,"LIMA",1,41,6,8,1,72,2,1,930,0,NA,NA,2,NA
3,"LIMA",2,44,6,10,NA,43,1,1,NA,NA,80,0,3,NA
3,"LIMA",1,41,2,4,2,54,2,2,300,0,NA,NA,1,NA
3,"LIMA",2,40,2,4,NA,27,2,2,NA,NA,NA,NA,1,NA
3,"LIMA",2,18,6,5,2,0,2,2,250,0,NA,NA,NA,NA
2,"LIMA",2,23,1,9,NA,6,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,30,2,6,1,40,2,1,1400,0,NA,NA,NA,NA
4,"LIMA",2,31,2,6,NA,10,2,1,NA,NA,NA,NA,NA,NA
4,"LIMA",1,34,1,9,NA,78,2,1,NA,NA,NA,NA,NA,NA
4,"LIMA",2,28,1,9,2,42,1,1,930,0,NA,NA,1,NA
4,"LIMA",1,41,2,10,NA,70,2,1,NA,NA,NA,NA,NA,NA
4,"LIMA",2,40,2,10,1,48,2,1,2000,0,NA,NA,NA,NA
4,"LIMA",1,30,6,10,1,60,2,1,1100,208,NA,NA,2,NA
4,"LIMA",2,33,6,8,1,0,2,1,500,300,NA,NA,2,NA
4,"LIMA",2,28,6,8,1,66,2,1,1200,0,NA,NA,1,NA
3,"LIMA",1,39,1,8,NA,60,1,1,NA,NA,NA,NA,3,NA
3,"LIMA",2,34,1,6,NA,32,1,1,NA,NA,NA,NA,3,NA
3,"LIMA",1,43,2,6,1,66,2,1,753,74,NA,NA,NA,NA
3,"LIMA",1,27,1,9,NA,66,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,23,6,6,2,48,2,1,1000,0,NA,NA,2,NA
4,"LIMA",2,18,5,6,2,91,2,2,720,0,NA,NA,2,NA
4,"LIMA",1,28,1,9,2,48,2,1,840,0,NA,NA,1,NA
4,"LIMA",2,27,1,9,NA,40,2,1,NA,NA,NA,NA,NA,NA
4,"LIMA",1,34,1,9,2,0,2,1,1300,0,NA,NA,NA,NA
4,"LIMA",2,41,1,5,2,84,2,2,1200,165,NA,NA,1,NA
2,"LIMA",1,32,1,8,2,32,2,1,400,32,NA,NA,1,NA
2,"LIMA",2,33,6,10,2,66,2,1,1000,240,NA,NA,NA,NA
2,"LIMA",1,52,1,NA,NA,80,2,1,NA,NA,200,0,NA,NA
2,"LIMA",2,41,1,9,NA,81,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,23,6,6,1,40,2,1,500,0,NA,NA,2,NA
2,"LIMA",1,32,6,5,2,66,2,1,300,0,NA,NA,1,NA
2,"LIMA",1,27,6,10,2,48,2,1,420,60,NA,NA,2,NA
2,"LIMA",1,23,1,6,2,76,2,1,250,18,150,0,2,NA
3,"LIMA",1,27,2,6,1,84,2,1,96,0,NA,NA,1,NA
3,"LIMA",2,39,2,6,1,48,2,1,1030,0,NA,NA,1,NA
3,"LIMA",1,35,2,6,1,48,2,1,930,0,NA,NA,1,NA
3,"LIMA",2,36,5,6,NA,24,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",1,16,6,NA,NA,30,1,2,NA,NA,NA,NA,NA,NA
3,"LIMA",1,41,1,10,2,72,2,1,600,0,NA,NA,NA,NA
3,"LIMA",2,39,1,10,2,42,2,1,530,0,100,0,1,NA
4,"LIMA",2,26,5,6,1,48,2,1,250,0,NA,NA,NA,NA
4,"LIMA",2,27,5,6,2,60,1,2,250,0,NA,NA,NA,NA
4,"LIMA",1,36,5,10,1,70,2,1,500,0,NA,NA,1,NA
4,"LIMA",1,36,6,5,2,77,1,1,220,0,NA,NA,2,NA
4,"LIMA",1,25,6,5,2,48,2,1,200,40,NA,NA,NA,NA
4,"LIMA",1,25,6,5,2,54,2,1,200,0,NA,NA,NA,NA
3,"LIMA",2,45,6,10,2,8,1,1,30,8,NA,NA,3,NA
3,"LIMA",2,28,6,8,2,63,2,1,500,0,NA,NA,3,NA
3,"LIMA",2,42,1,6,NA,48,1,1,NA,NA,NA,NA,NA,NA
3,"LIMA",1,33,1,6,2,78,2,2,60,0,NA,NA,NA,NA
3,"LIMA",1,37,1,5,NA,45,1,1,NA,NA,NA,NA,NA,NA
3,"LIMA",2,34,1,5,NA,45,1,1,NA,NA,NA,NA,NA,NA
3,"LIMA",1,27,1,8,NA,52,NA,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,22,1,9,2,58,2,1,600,0,NA,NA,2,2
3,"LIMA",1,34,6,10,1,65,2,1,600,0,200,0,3,NA
2,"LIMA",1,32,1,6,2,64,1,1,200,0,NA,NA,2,2
2,"LIMA",2,26,1,7,NA,75,1,1,NA,NA,NA,NA,2,NA
2,"LIMA",1,38,2,6,NA,40,1,2,NA,NA,600,0,1,NA
2,"LIMA",2,36,2,10,NA,45,1,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,28,2,9,NA,6,NA,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,30,2,9,NA,56,2,1,NA,NA,600,0,1,NA
2,"LIMA",2,35,5,10,2,42,1,1,30,0,NA,NA,NA,NA
2,"LIMA",2,35,5,10,2,36,2,1,600,0,NA,NA,1,2
2,"LIMA",1,30,6,9,NA,73,2,1,NA,NA,NA,NA,3,NA
2,"LIMA",1,25,5,6,2,0,2,1,450,125,800,0,3,NA
2,"LIMA",1,30,6,5,1,56,2,1,86,0,NA,NA,NA,NA
2,"LIMA",1,25,6,9,NA,9,NA,2,NA,NA,NA,NA,1,1
2,"LIMA",2,31,5,9,2,77,1,1,265,0,NA,NA,NA,NA
2,"LIMA",1,28,2,6,2,8,2,1,1400,150,NA,NA,1,NA
2,"LIMA",2,31,6,9,1,50,2,1,600,0,NA,NA,1,NA
2,"LIMA",2,52,4,10,2,67,2,1,210,0,NA,NA,1,NA
2,"LIMA",2,16,6,NA,2,62,1,2,260,0,NA,NA,NA,NA
2,"LIMA",1,35,2,10,NA,78,1,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,33,2,10,2,57,2,1,900,0,NA,NA,1,NA
2,"LIMA",1,26,6,9,2,60,2,1,550,180,NA,NA,1,NA
2,"LIMA",1,27,1,9,2,54,2,1,930,120,NA,NA,1,NA
2,"LIMA",2,26,1,8,2,68,1,1,500,120,NA,NA,1,NA
2,"LIMA",1,35,1,9,2,56,2,1,30,54,NA,NA,1,NA
2,"LIMA",2,30,1,5,2,65,2,2,180,14,NA,NA,1,NA
2,"LIMA",2,18,6,5,NA,58,2,1,NA,NA,NA,NA,3,3
2,"LIMA",1,29,5,10,2,61,2,1,300,0,800,0,NA,1
2,"LIMA",2,47,5,10,NA,51,1,1,NA,NA,100,0,NA,NA
2,"LIMA",1,27,1,9,NA,15,2,1,NA,NA,NA,NA,1,NA
2,"LIMA",1,25,6,9,NA,15,1,1,NA,NA,NA,NA,2,NA
2,"LIMA",2,34,1,6,2,27,2,1,300,90,NA,NA,1,NA
2,"LIMA",1,29,1,6,2,45,1,1,50,0,NA,NA,NA,2
2,"LIMA",1,27,6,10,2,66,2,2,1400,0,NA,NA,2,1
2,"LIMA",1,25,1,9,2,63,2,1,45,15,NA,NA,1,NA
2,"LIMA",2,24,1,9,NA,54,2,1,NA,NA,NA,NA,2,NA
2,"LIMA",1,22,1,9,NA,35,1,1,NA,NA,NA,NA,1,NA
2,"LIMA",2,19,1,6,2,45,2,1,40,0,NA,NA,NA,NA
2,"LIMA",1,40,5,4,2,66,2,1,20,40,NA,NA,1,NA
2,"LIMA",2,23,1,6,2,60,1,1,200,48,NA,NA,1,NA
2,"LIMA",1,32,1,4,2,72,2,1,300,48,NA,NA,NA,NA
3,"LIMA",2,29,5,6,NA,12,1,1,NA,NA,NA,NA,NA,NA
4,"LIMA",1,23,1,5,NA,56,1,1,NA,NA,NA,NA,1,NA
4,"LIMA",2,29,1,10,2,54,2,1,900,239,NA,NA,2,NA
4,"LIMA",1,23,1,6,2,72,1,1,300,0,NA,NA,NA,NA
4,"LIMA",1,27,6,6,NA,28,2,2,NA,NA,NA,NA,NA,NA
4,"LIMA",2,31,5,10,2,66,1,1,250,0,100,0,1,NA
4,"LIMA",2,47,5,5,NA,72,2,2,NA,NA,NA,NA,1,NA
4,"LIMA",1,18,6,5,2,48,2,2,250,0,NA,NA,NA,NA
4,"LIMA",1,16,6,5,2,48,2,2,180,0,NA,NA,NA,NA
3,"LIMA",2,24,6,9,2,40,2,1,300,0,NA,NA,1,NA
4,"LIMA",2,24,6,9,NA,48,2,1,NA,NA,NA,NA,2,NA
4,"LIMA",2,32,1,10,1,54,2,1,850,0,NA,NA,3,NA
4,"LIMA",1,35,1,6,1,48,2,1,800,0,NA,NA,2,NA
4,"LIMA",1,42,1,4,2,60,2,1,300,0,NA,NA,1,NA
3,"LIMA",2,46,5,6,2,84,2,1,250,0,NA,NA,NA,NA
3,"LIMA",1,30,5,5,NA,90,1,1,NA,NA,NA,NA,NA,NA
3,"LIMA",1,32,1,8,1,48,2,1,850,0,NA,NA,NA,NA
3,"LIMA",1,33,1,6,1,48,2,1,465,0,NA,NA,1,NA
3,"LIMA",2,32,1,7,2,59,2,1,90,0,400,0,2,NA
3,"LIMA",1,31,1,7,2,84,2,1,1200,1091,600,0,NA,3
5,"LIMA",1,27,1,10,2,49,1,2,280,30,NA,NA,1,NA
4,"LIMA",2,16,6,NA,2,8,1,2,15,0,NA,NA,NA,NA
3,"LIMA",2,27,6,6,1,52,2,1,950,150,NA,NA,1,NA
3,"LIMA",2,39,6,6,2,55,2,1,250,50,NA,NA,NA,NA
3,"LIMA",1,40,6,8,2,84,2,1,300,45,NA,NA,2,NA
3,"LIMA",1,23,6,5,2,72,2,1,500,0,NA,NA,1,NA
3,"LIMA",1,29,6,6,2,72,2,1,200,40,NA,NA,1,NA
3,"LIMA",2,23,6,8,2,78,2,2,250,0,NA,NA,1,NA
3,"LIMA",1,32,1,6,2,60,2,1,300,0,NA,NA,NA,NA
3,"LIMA",2,23,6,5,2,72,2,1,450,384,NA,NA,NA,NA
3,"LIMA",2,31,5,6,2,61,2,1,950,360,NA,NA,1,NA
3,"LIMA",1,32,1,10,NA,66,2,1,NA,NA,NA,NA,NA,NA
3,"LIMA",1,27,6,9,1,60,2,1,350,30,NA,NA,NA,NA
3,"LIMA",2,50,3,5,2,16,1,2,40,0,NA,NA,NA,NA
3,"LIMA",2,35,1,10,NA,16,1,1,NA,NA,NA,NA,NA,NA
3,"LIMA",2,35,1,9,2,60,2,1,220,0,NA,NA,1,NA
3,"LIMA",1,34,1,9,2,72,1,1,350,0,NA,NA,1,NA
3,"LIMA",2,39,1,10,2,72,2,1,300,0,NA,NA,1,NA
3,"LIMA",1,30,1,6,2,54,2,1,500,0,NA,NA,2,NA
3,"LIMA",1,17,6,NA,1,84,2,2,250,0,NA,NA,NA,NA
3,"LIMA",2,28,1,10,NA,51,2,1,NA,NA,NA,NA,3,NA
3,"LIMA",1,24,6,8,1,48,2,2,850,0,NA,NA,2,NA
4,"LIMA",2,34,2,8,NA,14,1,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,34,2,10,2,72,2,1,300,0,NA,NA,1,NA
4,"LIMA",2,31,2,9,1,77,2,1,300,0,NA,NA,1,NA
4,"LIMA",1,41,2,10,NA,48,NA,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,26,6,9,2,49,2,1,326,0,NA,NA,1,2
4,"LIMA",1,19,6,6,2,45,1,1,200,30,NA,NA,1,NA
3,"LIMA",2,41,1,8,2,48,2,1,300,30,NA,NA,1,NA
3,"LIMA",1,15,6,5,2,72,2,2,200,0,NA,NA,NA,NA
4,"LIMA",1,52,2,4,2,48,2,1,50,40,NA,NA,NA,NA
4,"LIMA",1,34,1,8,NA,91,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,26,1,6,NA,72,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",2,23,1,9,2,72,2,2,180,72,NA,NA,1,NA
4,"LIMA",2,30,6,9,2,42,2,1,200,36,NA,NA,1,NA
4,"LIMA",1,35,1,6,NA,48,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",2,32,1,4,2,16,1,2,40,9,NA,NA,1,NA
4,"LIMA",1,25,1,5,2,60,2,1,420,0,NA,NA,1,NA
4,"LIMA",1,42,1,5,NA,90,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",2,37,1,5,NA,48,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,22,6,6,2,48,2,1,230,0,NA,NA,1,NA
4,"LIMA",1,24,1,5,NA,54,2,1,NA,NA,NA,NA,NA,NA
4,"LIMA",1,28,1,7,NA,45,2,1,NA,NA,NA,NA,2,NA
4,"LIMA",1,38,1,5,NA,66,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,21,6,6,2,54,2,1,240,0,NA,NA,3,NA
4,"LIMA",1,22,6,5,2,0,2,1,300,48,NA,NA,2,NA
4,"LIMA",1,21,1,6,2,84,2,2,250,0,NA,NA,1,NA
4,"LIMA",2,22,1,6,2,84,2,2,230,0,NA,NA,NA,NA
4,"LIMA",2,24,5,6,2,42,2,1,175,0,NA,NA,1,NA
5,"LIMA",1,38,1,5,NA,54,2,1,NA,NA,NA,NA,2,NA
4,"LIMA",2,28,1,10,1,35,2,1,1000,0,NA,NA,1,NA
4,"LIMA",1,45,2,10,2,66,2,1,330,0,NA,NA,1,NA
4,"LIMA",1,33,1,10,2,66,2,1,450,0,NA,NA,1,NA
4,"LIMA",2,29,1,9,NA,44,2,2,NA,NA,NA,NA,1,NA
3,"LIMA",1,27,6,6,2,60,2,1,1600,0,NA,NA,2,NA
3,"LIMA",1,32,1,10,1,40,2,1,1600,0,NA,NA,1,NA
3,"LIMA",2,34,1,NA,2,50,2,1,300,0,NA,NA,1,NA
3,"LIMA",2,41,6,8,NA,58,2,1,NA,NA,NA,NA,NA,NA
3,"LIMA",1,31,1,6,2,66,2,1,300,0,NA,NA,2,NA
3,"LIMA",2,24,1,6,2,60,2,1,200,0,NA,NA,2,NA
3,"LIMA",1,21,6,5,2,48,2,1,1500,0,NA,NA,3,NA
3,"LIMA",1,34,1,7,2,66,2,2,700,0,NA,NA,2,NA
3,"LIMA",2,38,1,6,2,30,2,2,1700,0,NA,NA,1,NA
4,"LIMA",1,41,2,10,2,50,2,1,1500,0,NA,NA,1,NA
4,"LIMA",2,36,2,6,2,51,2,2,200,0,280,0,1,NA
4,"LIMA",1,47,1,4,2,54,2,1,20,0,NA,NA,NA,NA
4,"LIMA",2,40,1,5,NA,14,1,1,NA,NA,NA,NA,NA,NA
4,"LIMA",1,22,1,6,NA,55,1,2,NA,NA,NA,NA,NA,NA
4,"LIMA",2,20,1,6,NA,60,1,2,NA,NA,NA,NA,NA,NA
4,"LIMA",1,39,1,7,NA,70,2,1,NA,NA,NA,NA,2,1
4,"LIMA",1,30,2,10,1,55,2,1,580,0,NA,NA,1,NA
4,"LIMA",2,27,2,8,NA,16,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",2,55,1,10,NA,54,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,23,1,6,2,72,2,2,30,0,NA,NA,2,NA
4,"LIMA",1,44,6,5,NA,98,1,1,NA,NA,NA,NA,1,NA
4,"LIMA",1,36,1,3,NA,48,2,1,NA,NA,NA,NA,1,NA
4,"LIMA",2,21,1,5,2,66,2,2,300,0,NA,NA,NA,NA
4,"LIMA",2,33,5,5,2,36,1,1,43,0,NA,NA,1,NA
4,"LIMA",1,23,1,6,NA,60,2,2,NA,NA,100,0,2,NA
4,"LIMA",1,33,1,4,NA,48,2,2,NA,NA,NA,NA,1,NA
4,"LIMA",2,27,1,6,2,52,2,2,300,0,NA,NA,1,NA
4,"LIMA",1,27,6,6,NA,56,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",1,26,6,6,2,84,2,1,50,0,NA,NA,2,NA
3,"LIMA",2,24,5,6,2,64,2,2,960,400,NA,NA,3,2
3,"LIMA",2,40,1,6,2,92,2,1,250,12,NA,NA,1,NA
3,"LIMA",1,41,1,8,NA,108,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",1,16,6,5,NA,5,NA,2,NA,NA,NA,NA,NA,NA
3,"LIMA",1,53,2,5,1,48,2,1,2000,0,NA,NA,2,NA
3,"LIMA",2,41,2,5,1,72,2,1,40,0,NA,NA,1,NA
3,"LIMA",2,46,5,4,2,60,2,1,500,0,NA,NA,1,NA
3,"LIMA",1,24,5,9,NA,42,2,1,NA,NA,NA,NA,3,2
3,"LIMA",1,16,6,5,2,54,2,1,30,0,NA,NA,NA,NA
3,"LIMA",1,23,1,5,1,66,2,1,550,40,NA,NA,1,NA
3,"LIMA",1,23,1,5,2,67,2,2,500,56,NA,NA,1,NA
3,"LIMA",2,30,2,9,2,62,1,1,500,122,NA,NA,NA,NA
3,"LIMA",1,27,2,10,2,80,2,1,250,0,NA,NA,1,NA
3,"LIMA",2,42,5,8,2,24,1,1,33,10,NA,NA,2,NA
3,"LIMA",2,19,6,6,NA,24,1,2,NA,NA,NA,NA,NA,NA
3,"LIMA",2,37,2,5,NA,48,2,2,NA,NA,NA,NA,1,NA
3,"LIMA",1,38,2,5,2,66,2,1,450,0,NA,NA,1,NA
3,"LIMA",1,36,1,5,NA,28,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",2,19,6,9,2,112,2,2,NA,NA,NA,NA,NA,NA
3,"LIMA",1,36,1,5,1,60,1,1,350,60,NA,NA,NA,NA
3,"LIMA",1,24,5,5,2,48,1,1,40,0,NA,NA,NA,NA
3,"LIMA",1,29,1,5,NA,58,1,1,NA,NA,NA,NA,2,NA
3,"LIMA",2,42,1,6,2,66,2,1,50,0,NA,NA,1,NA
3,"LIMA",1,23,1,5,2,72,1,1,650,0,NA,NA,1,1
3,"LIMA",2,23,1,9,2,82,1,1,350,0,NA,NA,2,NA
3,"LIMA",1,18,6,5,NA,72,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",1,23,5,5,2,72,2,1,700,0,NA,NA,1,NA
3,"LIMA",1,23,5,9,2,82,1,1,50,0,400,0,1,NA
3,"LIMA",1,22,5,5,NA,61,2,1,NA,NA,NA,NA,1,NA
3,"LIMA",1,24,1,6,2,84,2,2,200,0,NA,NA,1,NA
3,"LIMA",2,23,1,9,NA,77,2,2,NA,NA,NA,NA,1,NA
3,"LIMA",2,20,1,NA,2,60,2,2,120,0,NA,NA,2,NA
4,"LIMA",1,38,1,6,NA,42,2,1,NA,NA,NA,NA,1,3
4,"LIMA",1,36,1,10,1,84,1,1,1400,120,NA,NA,2,NA
