"ESTRATO","DEPARTAMENTO","P204","P205A","P612","P613","P614T","P615T","P617","P619","P621","P6221","P6222","P625","P635","P636","P6381","P6382","P6383","P6384","P6391","P6392"
1,"LIMA",1,32,1,1,3,72,2,2,3,600,75,2,2,1,2,2,2,2,1,2
1,"LIMA",2,34,1,1,10,54,2,2,3,700,0,2,2,1,2,2,2,2,1,2
1,"LIMA",1,25,1,2,20,82,2,2,2,400,0,1,2,1,2,2,2,2,2,2
1,"LIMA",1,22,1,2,5,4,1,1,1,60,0,2,1,2,2,2,2,2,2,2
1,"LIMA",1,44,1,1,600,38,2,2,4,3300,0,2,1,1,2,2,2,2,1,2
1,"LIMA",2,41,2,2,2,4,1,1,1,60,8,1,2,1,2,2,2,2,2,2
1,"LIMA",2,43,1,2,30,72,2,1,2,300,0,1,1,1,2,2,2,2,2,2
1,"LIMA",1,18,1,2,2,27,1,1,2,300,0,2,1,1,2,2,2,2,2,2
1,"LIMA",1,32,1,2,3,73,2,2,1,60,0,1,2,1,2,2,2,2,1,2
1,"LIMA",2,61,1,2,4,78,2,2,4,1400,0,1,2,1,2,2,2,2,2,2
1,"LIMA",2,53,1,2,2,12,1,1,1,20,0,1,2,1,2,2,2,1,1,2
1,"LIMA",2,38,1,2,2,44,2,1,2,220,15,1,2,1,2,2,2,2,1,1
1,"LIMA",2,54,1,2,8,84,2,2,4,930,364,1,2,1,2,2,2,2,1,2
1,"LIMA",1,23,1,2,7,60,2,2,2,270,60,1,1,1,2,2,2,2,1,2
1,"LIMA",1,36,1,2,4,51,2,1,3,600,32,1,1,1,2,2,2,2,1,2
1,"LIMA",2,26,1,2,5,52,2,2,3,500,32,1,2,2,2,2,2,2,1,2
1,"LIMA",1,31,1,2,10,35,2,2,2,240,0,1,1,1,2,2,2,2,1,2
2,"LIMA",1,31,1,2,20,58,2,2,3,600,0,2,2,1,2,2,2,2,2,2
2,"LIMA",1,16,1,2,230,66,2,2,2,247,0,1,2,2,2,2,2,2,2,2
2,"LIMA",1,43,1,2,9,64,2,2,3,450,0,2,1,1,2,2,2,2,2,2
1,"LIMA",1,49,1,2,18,60,2,2,1,50,0,2,2,1,2,2,2,2,1,2
1,"LIMA",1,45,1,2,2,56,1,2,2,300,0,1,2,1,2,2,2,2,1,2
1,"LIMA",2,36,1,2,2,54,2,2,3,500,0,1,2,1,2,2,2,2,1,2
1,"LIMA",2,24,1,2,4,60,2,2,2,220,0,1,2,1,2,2,2,2,2,2
1,"LIMA",2,26,1,2,3,60,2,2,2,300,0,2,1,1,2,2,2,2,1,2
1,"LIMA",1,40,1,2,3,56,2,2,2,220,0,1,2,1,2,2,2,2,2,2
2,"LIMA",1,27,1,2,3,48,2,2,2,350,0,2,2,1,2,2,2,2,1,2
2,"LIMA",1,23,1,2,25,46,2,2,2,450,0,2,1,1,2,2,2,2,1,2
2,"LIMA",2,28,1,2,3,66,2,1,2,200,0,1,1,1,2,2,2,2,2,2
3,"LIMA",1,30,1,2,8,69,2,1,2,230,0,1,2,1,2,2,2,2,1,2
3,"LIMA",1,47,1,2,4,77,2,2,3,500,0,2,2,1,2,2,2,2,1,2
3,"LIMA",2,23,1,2,3,66,2,2,3,450,0,2,2,2,2,2,2,2,2,2
3,"LIMA",2,21,1,2,3,66,2,2,3,450,0,2,2,2,2,2,2,2,2,2
3,"LIMA",2,38,1,2,2,7,1,2,1,25,0,1,2,1,2,2,2,2,2,2
1,"LIMA",2,36,1,2,30,50,2,2,4,930,0,2,2,2,2,2,2,2,2,2
1,"LIMA",1,56,1,2,5,54,2,2,2,250,0,1,2,1,2,2,2,2,1,2
1,"LIMA",2,53,1,2,3,42,2,2,2,250,0,1,2,1,2,2,2,2,2,2
1,"LIMA",1,22,1,2,3,66,2,2,3,350,0,2,2,2,2,2,2,2,2,2
2,"LIMA",2,29,1,2,9,66,2,2,3,600,0,1,2,1,2,2,2,2,2,2
3,"LIMA",2,31,1,2,4,60,2,2,3,500,0,2,2,2,2,2,2,2,2,2
3,"LIMA",2,50,2,2,1,66,2,2,4,1200,0,1,2,1,2,2,2,2,2,2
2,"LIMA",2,30,1,2,3,48,2,2,3,500,0,2,2,1,2,2,2,2,1,2
2,"LIMA",1,24,1,2,3,48,2,2,2,350,0,1,2,1,2,2,2,2,1,2
2,"LIMA",1,31,1,2,4,60,2,2,3,500,0,2,2,2,2,2,2,2,2,2
2,"LIMA",2,37,1,2,2,72,2,2,2,250,0,1,2,2,2,2,2,2,2,2
2,"LIMA",2,49,1,1,6,66,2,2,4,930,0,1,2,1,2,2,2,2,1,2
2,"LIMA",1,28,1,2,4,66,2,2,2,300,0,1,2,2,2,2,2,2,2,2
2,"LIMA",1,19,1,1,19,72,2,2,2,450,0,2,2,2,2,2,2,2,1,2
2,"LIMA",1,31,1,2,8,0,2,2,4,930,0,1,2,1,2,2,2,2,2,2
3,"LIMA",2,44,1,2,4,54,2,2,4,1000,0,2,2,1,2,2,2,2,2,2
3,"LIMA",2,60,2,2,2,36,2,2,3,250,0,1,2,1,2,2,2,2,1,2
3,"LIMA",2,31,1,2,2,40,2,2,2,250,0,1,2,1,2,2,2,2,2,2
3,"LIMA",1,56,1,2,9,60,2,2,2,300,0,1,2,1,2,2,2,2,2,2
3,"LIMA",2,43,1,2,3,56,2,2,2,200,0,1,2,2,2,2,2,2,2,2
3,"LIMA",1,18,1,2,4,48,2,2,3,460,0,2,2,2,2,2,2,2,2,2
3,"LIMA",1,26,1,2,8,72,2,2,2,250,0,1,2,2,2,2,2,2,2,2
2,"LIMA",2,37,1,2,2,12,2,2,1,50,0,1,2,1,2,2,2,2,1,2
2,"LIMA",1,54,1,1,2,58,1,2,3,450,0,2,2,2,1,2,2,2,2,2
2,"LIMA",2,28,1,2,2,72,2,2,3,400,0,2,2,2,2,2,2,2,2,2
2,"LIMA",1,29,1,2,2,60,2,2,2,300,0,1,2,2,2,2,2,2,1,2
2,"LIMA",2,26,1,2,3,60,1,2,2,250,0,1,2,2,2,2,2,2,2,2
2,"LIMA",1,41,1,1,4,72,2,2,3,1300,0,2,2,2,2,2,2,2,1,2
2,"LIMA",2,36,1,2,6,60,2,1,2,240,0,1,2,2,2,2,2,2,1,2
2,"LIMA",1,27,1,1,4,54,1,2,3,300,0,2,1,1,2,2,2,2,2,2
2,"LIMA",1,50,1,2,5,48,2,2,4,900,0,1,2,1,2,2,2,2,2,2
2,"LIMA",1,16,1,2,2,48,2,2,2,240,0,1,2,2,2,2,2,2,2,2
2,"LIMA",2,31,1,1,2,45,2,2,4,1200,0,1,1,1,2,2,2,2,1,2
3,"LIMA",1,33,1,1,30,60,2,2,3,400,0,2,2,1,2,2,2,2,1,2
3,"LIMA",2,25,1,1,8,48,2,2,4,1500,0,1,1,1,2,2,2,2,2,2
3,"LIMA",1,59,1,2,3,36,2,2,4,1000,0,2,2,1,2,2,2,2,1,2
3,"LIMA",1,58,1,2,10,72,2,2,1,80,0,2,2,2,2,2,2,2,2,2
3,"LIMA",1,19,1,2,3,68,2,2,2,250,0,2,2,1,2,2,2,2,2,2
3,"LIMA",1,31,1,2,15,30,1,2,2,160,0,2,2,1,2,2,2,2,2,2
3,"LIMA",1,45,1,2,11,60,2,2,2,300,0,2,2,1,2,2,2,2,1,2
3,"LIMA",2,43,1,2,11,60,2,2,2,250,0,2,2,2,2,2,2,2,1,2
3,"LIMA",2,24,1,2,6,64,1,2,1,50,0,1,2,1,2,2,2,2,2,2
3,"LIMA",1,53,1,2,7,70,2,2,2,280,0,1,2,2,2,2,2,2,2,2
3,"LIMA",1,28,1,1,30,60,2,2,3,480,0,2,2,2,2,2,2,2,2,2
2,"LIMA",2,43,1,1,25,72,2,2,3,700,0,2,2,1,2,2,2,2,1,2
2,"LIMA",1,48,1,2,4,20,1,2,3,500,0,2,1,1,2,2,2,2,1,2
2,"LIMA",2,22,1,1,15,72,2,2,3,700,0,2,2,2,2,2,2,2,2,2
2,"LIMA",2,19,1,1,15,72,2,2,3,650,0,2,1,2,2,2,2,2,2,2
1,"LIMA",2,30,1,2,15,72,2,2,4,600,0,2,2,1,2,2,2,2,2,2
1,"LIMA",1,34,1,2,25,84,2,2,2,150,0,1,2,1,2,2,2,2,2,2
1,"LIMA",2,24,1,2,8,56,2,2,2,250,0,2,2,1,2,2,2,2,1,2
1,"LIMA",1,18,1,2,4,72,2,2,2,220,0,1,2,1,2,2,2,2,2,2
1,"LIMA",1,27,1,2,4,60,1,1,2,300,0,2,2,1,2,2,2,2,2,2
1,"LIMA",1,30,1,2,2,84,2,2,3,750,0,1,2,1,2,2,2,2,1,2
1,"LIMA",2,22,1,1,4,48,2,2,4,930,0,1,2,2,2,2,2,2,1,2
1,"LIMA",2,29,1,2,6,60,1,1,2,320,60,2,1,2,2,2,2,2,1,2
1,"LIMA",1,26,1,2,20,0,2,2,2,600,0,2,1,1,2,2,2,2,1,1
1,"LIMA",2,43,1,2,6,60,1,2,2,240,60,1,2,1,2,2,2,2,1,2
1,"LIMA",2,29,1,2,12,66,1,2,2,270,48,2,2,1,2,2,2,2,2,2
1,"LIMA",2,34,1,2,10,41,2,2,2,210,54,2,2,1,2,2,2,2,2,2
1,"LIMA",2,42,1,2,7,66,2,2,1,50,0,1,2,1,2,2,2,2,1,2
1,"LIMA",1,39,1,2,25,50,1,1,2,500,0,2,2,1,2,2,2,2,1,2
1,"LIMA",1,18,1,2,2,50,2,1,3,500,200,1,2,2,2,2,2,2,1,2
1,"LIMA",1,26,1,2,4,48,2,2,2,420,0,2,1,2,2,2,2,2,2,2
1,"LIMA",1,27,1,2,4,71,1,2,2,420,0,2,2,1,2,2,2,2,1,1
3,"LIMA",2,35,1,1,2,72,2,2,3,540,0,2,2,1,2,2,2,2,2,2
2,"LIMA",2,39,1,2,2,48,2,2,3,500,0,1,2,1,2,2,2,2,2,2
2,"LIMA",1,43,1,2,5,54,2,2,2,320,0,2,2,1,2,2,2,2,2,2
2,"LIMA",1,19,1,2,3,72,2,2,1,1000,0,1,2,1,2,2,2,2,2,2
2,"LIMA",1,18,1,2,5,36,2,2,1,6000,0,1,2,1,2,2,2,2,2,2
2,"LIMA",1,26,1,2,4,72,2,2,1,30,0,2,2,2,2,2,2,2,2,2
2,"LIMA",2,26,1,2,3,48,2,2,2,250,0,2,2,1,2,2,2,2,1,2
2,"LIMA",1,27,1,2,5,50,2,2,3,700,0,2,2,1,2,2,2,2,1,2
2,"LIMA",2,24,1,2,4,56,2,2,1,50,0,1,2,2,2,2,2,2,2,2
2,"LIMA",1,22,1,2,4,72,2,2,2,180,0,1,1,1,2,2,2,2,1,2
2,"LIMA",2,31,1,2,5,72,2,2,2,250,0,2,1,1,2,2,2,2,1,2
2,"LIMA",2,26,1,2,4,48,2,2,1,30,0,1,2,2,2,2,2,2,2,2
2,"LIMA",1,36,1,1,4,72,2,2,2,250,0,2,2,1,2,2,2,2,2,2
1,"LIMA",1,36,1,2,5,30,2,2,3,600,0,2,2,1,2,2,2,2,1,2
1,"LIMA",1,43,1,2,3,57,2,2,2,550,0,2,2,1,2,2,2,2,1,2
1,"LIMA",2,40,1,2,2,50,2,2,2,250,0,1,2,1,2,2,2,2,2,2
1,"LIMA",2,31,1,2,2,60,2,2,2,250,0,1,2,1,2,2,2,2,2,2
1,"LIMA",1,34,1,2,4,72,2,2,2,400,0,2,2,1,2,2,2,2,1,2
1,"LIMA",2,39,1,1,20,40,2,2,3,520,0,2,2,1,2,2,2,2,1,2
1,"LIMA",1,45,1,2,6,72,2,2,3,750,0,1,2,1,2,2,2,2,1,2
1,"LIMA",2,46,1,2,3,30,2,2,2,180,0,1,2,2,2,2,2,2,1,2
1,"LIMA",1,32,1,2,4,72,2,2,4,1300,0,1,2,1,2,2,2,2,2,2
1,"LIMA",2,25,1,2,6,57,2,2,2,250,0,1,1,1,2,2,2,2,2,2
1,"LIMA",1,42,1,2,7,60,2,1,2,300,0,1,2,1,2,2,2,2,1,2
1,"LIMA",2,41,1,2,2,54,2,1,4,300,0,1,2,1,2,2,2,2,2,2
1,"LIMA",1,19,1,2,4,48,1,1,4,830,182,1,2,2,2,2,2,2,2,2
1,"LIMA",2,26,1,2,3,54,2,2,2,250,0,2,1,1,2,2,2,2,2,2
1,"LIMA",1,47,1,2,5,35,1,1,3,500,0,2,2,1,2,2,2,2,2,2
1,"LIMA",2,53,1,2,2,66,2,2,2,230,0,1,2,1,2,2,2,2,2,2
1,"LIMA",2,30,1,2,2,66,2,2,2,200,0,2,2,2,2,2,2,2,2,2
1,"LIMA",1,33,1,2,2,84,2,2,2,210,0,1,2,1,2,2,2,2,1,2
2,"LIMA",1,25,1,2,25,35,1,1,2,560,0,2,2,1,2,2,2,2,2,2
2,"LIMA",2,20,1,2,5,48,2,2,2,220,42,1,2,1,2,2,2,2,2,2
1,"LIMA",1,29,1,1,800,48,2,2,4,930,300,2,2,1,2,2,2,2,1,2
2,"LIMA",2,27,1,2,3,72,2,2,4,1200,0,1,2,1,2,2,2,2,1,2
2,"LIMA",2,44,1,2,2,54,2,2,1,40,0,1,2,1,2,2,2,2,1,2
2,"LIMA",1,41,1,2,4,102,2,2,2,700,0,1,2,1,2,2,2,2,1,1
2,"LIMA",1,20,1,2,3,54,2,2,2,300,100,2,2,2,2,2,2,2,2,2
2,"LIMA",2,18,1,2,8,72,2,2,2,200,0,1,2,2,2,2,2,2,2,2
2,"LIMA",1,25,1,2,3,60,2,2,2,420,0,2,2,1,2,2,2,2,2,2
2,"LIMA",1,26,1,2,10,72,2,2,2,400,0,2,2,1,2,2,2,2,1,2
2,"LIMA",1,36,1,2,5,65,2,2,2,250,0,1,2,2,2,2,2,2,1,2
3,"LIMA",1,53,1,2,5,48,2,2,2,180,0,1,2,1,2,2,2,2,1,2
2,"LIMA",2,43,1,1,5,50,2,2,3,458,0,2,2,1,2,2,2,2,2,2
2,"LIMA",2,21,1,2,3,54,2,2,4,1000,0,2,2,2,2,2,2,2,2,2
2,"LIMA",1,25,1,2,25,30,2,2,2,160,0,1,2,1,2,2,2,2,2,2
2,"LIMA",2,36,1,2,5,48,2,2,2,300,0,2,1,2,2,2,2,2,2,2
2,"LIMA",1,27,1,2,5,72,2,2,2,400,0,2,1,1,2,2,2,2,1,2
2,"LIMA",2,24,1,2,5,32,2,2,2,200,0,2,1,1,2,2,2,2,2,2
2,"LIMA",2,37,2,2,1,66,2,2,2,200,60,2,2,1,2,2,2,2,1,2
2,"LIMA",2,18,1,2,6,48,2,2,2,300,0,1,2,2,2,2,2,2,2,2
3,"LIMA",1,22,1,2,5,49,2,2,2,350,0,1,2,2,2,2,2,2,2,2
3,"LIMA",2,20,1,2,2,0,2,2,2,160,0,1,2,2,2,2,2,2,2,2
3,"LIMA",1,18,1,2,5,24,2,2,2,180,32,1,2,2,2,2,2,2,2,2
3,"LIMA",2,34,1,2,4,60,2,2,2,200,54,2,2,1,2,2,2,2,1,2
3,"LIMA",1,31,1,2,4,60,2,2,1,1200,0,2,2,1,2,2,2,2,1,2
2,"LIMA",2,39,1,2,30,54,2,2,3,600,0,1,2,1,2,2,2,2,1,2
2,"LIMA",1,21,1,1,20,50,2,2,3,600,0,1,2,2,2,2,2,2,1,2
2,"LIMA",1,20,1,1,20,50,2,2,3,600,0,1,2,1,2,2,2,2,1,2
3,"LIMA",2,26,1,2,2,40,2,2,4,1000,0,1,2,1,2,2,2,2,1,2
3,"LIMA",2,23,1,2,8,0,2,2,2,200,36,1,2,2,2,2,2,2,1,2
2,"LIMA",1,36,1,2,2,55,2,2,3,650,0,2,2,1,2,2,2,2,2,2
2,"LIMA",1,31,1,2,3,60,2,2,2,250,60,2,2,1,2,2,2,2,1,2
2,"LIMA",1,30,1,2,3,60,2,2,2,200,0,2,2,1,2,2,2,2,1,2
3,"LIMA",1,18,1,2,2,84,1,2,3,600,0,1,1,2,2,2,2,2,1,2
3,"LIMA",2,29,1,2,2,48,1,1,2,120,60,1,1,2,2,2,2,2,1,2
3,"LIMA",1,29,1,2,20,66,2,2,2,300,0,2,2,2,2,2,2,2,2,2
3,"LIMA",1,18,1,2,30,72,2,2,4,600,0,1,2,2,2,2,2,2,2,2
3,"LIMA",2,36,2,2,1,10,2,1,4,1200,0,1,1,1,2,2,2,2,1,2
3,"LIMA",1,43,1,2,4,46,2,2,4,930,0,1,2,1,2,2,2,2,2,2
2,"LIMA",1,35,1,1,30,72,2,1,3,600,0,2,1,1,2,2,2,2,1,2
2,"LIMA",2,29,1,2,5,48,1,1,2,150,0,1,2,1,2,2,2,2,1,2
2,"LIMA",1,25,1,2,5,60,2,2,2,400,0,2,2,2,2,2,2,2,2,2
2,"LIMA",2,37,1,2,2,84,1,1,1,30,0,1,1,1,2,2,2,2,2,2
2,"LIMA",2,21,1,2,3,12,2,2,3,450,0,1,1,2,2,2,2,2,2,2
1,"LIMA",1,38,1,2,6,82,2,2,3,700,60,1,1,1,2,2,2,2,1,2
3,"LIMA",2,31,1,1,2,72,2,2,4,930,0,2,2,1,2,2,2,2,1,2
3,"LIMA",1,62,1,1,30,46,1,2,2,300,0,1,2,1,2,2,2,2,1,2
3,"LIMA",1,34,1,2,8,67,2,2,2,300,0,2,2,1,2,2,2,2,2,2
3,"LIMA",2,66,1,2,15,44,2,1,2,200,0,2,1,1,2,2,2,2,1,2
3,"LIMA",1,22,1,2,4,18,1,2,1,30,0,1,2,1,2,2,2,2,1,2
3,"LIMA",1,38,1,1,300,84,2,2,4,1800,144,2,1,1,2,2,2,2,1,2
3,"LIMA",2,36,1,1,300,48,2,2,4,1500,192,2,2,1,2,2,2,2,2,2
2,"LIMA",2,63,2,2,1,35,2,2,4,800,360,1,2,1,2,2,2,2,1,2
2,"LIMA",2,32,1,2,6,53,2,2,3,950,0,1,2,1,2,2,2,2,1,2
2,"LIMA",2,16,1,2,4,59,2,2,2,120,96,1,2,2,2,2,2,2,1,2
2,"LIMA",1,30,1,2,3,84,2,2,2,350,0,1,1,1,2,2,2,2,1,2
1,"LIMA",1,27,1,2,2,99,1,1,2,170,40,1,1,1,2,2,2,2,1,2
2,"LIMA",2,30,1,2,4,54,2,2,2,220,0,1,2,1,2,2,2,2,2,2
2,"LIMA",2,44,1,2,4,54,2,2,2,220,72,1,1,1,2,2,2,2,1,2
1,"LIMA",1,36,1,2,2,70,1,2,2,355,0,2,2,1,2,2,2,2,2,2
1,"LIMA",2,33,1,2,3,21,1,2,1,25,30,1,1,2,2,2,2,2,2,2
1,"LIMA",1,37,1,1,60,40,2,2,3,700,0,2,2,1,2,2,2,2,1,2
1,"LIMA",2,37,1,1,1000,50,2,2,3,1150,0,2,2,1,2,2,2,2,1,2
1,"LIMA",2,64,2,2,1,48,2,2,4,400,0,1,2,2,2,2,2,2,1,2
1,"LIMA",2,28,1,2,4,40,2,2,2,300,0,1,2,2,2,2,2,2,1,2
1,"LIMA",1,47,1,2,20,84,2,2,3,520,0,2,1,1,2,2,2,2,1,2
1,"LIMA",1,24,1,2,20,66,2,2,4,1000,0,2,2,1,2,2,2,2,1,2
1,"LIMA",1,47,1,1,200,45,2,2,3,500,0,1,1,1,2,2,2,2,2,2
1,"LIMA",2,33,1,1,200,43,2,2,3,500,0,1,1,1,2,2,2,2,1,2
1,"LIMA",1,57,1,1,200,66,2,2,3,600,0,1,2,1,2,2,2,2,2,2
2,"LIMA",2,35,1,2,4,60,2,1,2,240,48,1,1,1,2,2,2,2,1,2
2,"LIMA",1,36,1,1,15,52,2,2,4,1400,0,2,1,1,2,2,2,2,1,2
2,"LIMA",1,39,1,1,35,0,2,2,4,1200,0,2,2,1,2,2,2,2,1,2
2,"LIMA",1,44,1,2,8,50,2,2,3,550,0,2,2,1,2,2,2,2,1,2
2,"LIMA",2,25,1,2,170,69,2,2,2,230,0,1,2,1,2,2,2,2,1,2
2,"LIMA",2,45,1,2,170,66,2,2,2,230,0,1,1,1,2,2,2,2,1,2
2,"LIMA",1,18,1,2,14,69,2,2,2,350,0,1,2,2,2,2,2,2,1,2
2,"LIMA",2,30,1,2,10,54,2,2,2,350,36,2,2,1,1,2,2,2,1,2
2,"LIMA",2,21,1,2,9,50,2,2,2,280,42,2,2,2,2,2,2,2,1,2
2,"LIMA",1,25,1,2,10,66,2,1,2,250,24,2,2,1,2,2,2,2,2,2
2,"LIMA",1,31,1,2,4,54,1,1,2,270,0,1,1,1,2,2,2,2,2,2
2,"LIMA",2,22,1,2,6,35,2,2,3,300,0,1,2,2,2,2,2,2,1,2
2,"LIMA",1,21,1,2,9,66,1,1,2,220,0,2,1,2,2,2,2,2,1,2
2,"LIMA",2,31,1,2,27,54,2,1,4,1000,0,2,2,1,2,2,2,2,2,2
2,"LIMA",1,37,1,1,550,40,2,2,4,6093,0,2,1,1,2,2,2,2,1,2
2,"LIMA",1,28,1,2,6,84,2,2,2,200,70,1,2,1,2,2,2,2,2,2
3,"LIMA",1,43,1,1,110,77,1,2,4,2400,630,2,2,1,2,2,2,2,1,1
3,"LIMA",1,41,1,2,8,48,2,2,3,500,0,2,2,1,2,2,2,2,2,2
3,"LIMA",1,31,1,1,52,84,2,2,4,1100,32,2,2,1,2,2,2,2,2,2
3,"LIMA",2,41,1,1,5,45,2,2,3,465,0,2,2,1,2,2,2,2,2,2
1,"LIMA",1,30,1,1,1000,40,2,2,4,3200,200,1,2,1,2,2,2,2,1,2
1,"LIMA",1,36,1,1,20,46,2,2,3,750,0,2,2,1,2,2,2,2,1,2
1,"LIMA",1,50,1,1,15,60,2,2,2,370,96,1,1,1,2,2,2,2,1,2
1,"LIMA",1,27,1,2,15,68,2,2,2,280,96,2,1,2,2,2,2,2,1,2
1,"LIMA",2,43,1,2,50,72,1,1,3,465,0,2,2,1,2,2,2,2,1,2
1,"LIMA",2,43,1,2,4,46,1,1,2,300,30,2,2,1,2,2,2,2,2,2
1,"LIMA",1,25,1,2,14,67,2,2,3,1800,0,2,1,1,2,2,2,2,1,2
1,"LIMA",2,24,1,2,12,72,2,2,2,300,60,2,1,1,2,2,2,2,1,2
1,"LIMA",1,34,1,2,12,77,2,2,3,500,120,2,1,1,2,2,2,2,2,2
3,"LIMA",1,33,1,2,4,70,2,2,3,950,0,1,2,1,2,2,2,2,1,2
3,"LIMA",2,28,1,2,2,70,2,2,3,950,0,1,2,2,2,2,2,2,1,2
3,"LIMA",1,27,1,2,5,54,2,2,4,1500,0,2,2,2,2,2,2,2,1,2
3,"LIMA",2,42,1,2,5,16,1,1,4,340,0,2,1,1,2,2,2,2,1,2
3,"LIMA",1,24,1,2,10,57,1,1,4,1000,0,1,1,1,2,2,2,2,2,2
2,"LIMA",1,53,1,2,5,60,2,2,2,1200,0,1,2,1,2,2,2,2,1,2
2,"LIMA",2,38,1,2,8,70,2,1,4,1100,0,1,2,1,2,2,2,2,1,2
2,"LIMA",2,42,1,2,2,36,2,2,3,850,0,1,2,2,2,2,2,2,1,2
2,"LIMA",1,23,1,2,5,72,2,2,2,1300,0,2,1,1,2,2,2,2,2,2
2,"LIMA",1,26,1,1,43,42,2,2,2,1700,0,2,2,2,2,2,2,2,2,2
1,"LIMA",2,36,2,2,1,64,2,2,4,1000,0,1,2,1,2,2,2,2,1,2
1,"LIMA",2,43,2,2,2,48,1,1,2,200,70,1,2,1,2,2,2,2,2,2
1,"LIMA",2,32,1,2,30,72,2,2,3,465,96,2,2,1,2,2,2,2,2,2
1,"LIMA",2,18,1,2,30,72,2,2,3,465,96,2,2,2,2,2,2,2,2,2
1,"LIMA",2,61,2,2,2,72,1,2,3,500,0,1,2,1,2,2,2,2,2,2
1,"LIMA",2,29,1,2,2,40,2,2,1,40,0,1,1,1,2,2,2,2,1,2
1,"LIMA",2,42,1,2,80,48,2,1,3,500,0,2,2,1,2,2,2,2,1,2
1,"LIMA",1,26,1,2,9,77,2,1,3,700,0,1,2,1,2,2,2,2,2,2
1,"LIMA",2,19,1,2,5,72,2,2,2,300,0,2,2,1,2,2,2,2,1,1
1,"LIMA",1,35,1,2,3,72,2,2,2,450,63,1,1,1,2,2,2,2,1,2
1,"LIMA",1,38,1,1,1000,40,2,2,3,1300,0,2,2,1,2,2,2,2,2,2
1,"LIMA",2,38,1,1,20,24,1,2,3,600,0,2,1,1,2,2,2,2,1,2
1,"LIMA",1,40,1,2,2,36,2,2,4,1300,0,2,2,1,2,2,2,2,1,2
1,"LIMA",2,39,1,1,8,50,1,2,4,1050,0,2,1,2,2,2,2,2,1,2
1,"LIMA",1,25,1,1,40,48,2,2,4,1100,0,1,2,2,2,2,2,2,1,2
1,"LIMA",2,54,2,2,2,79,1,2,2,260,0,1,2,1,2,2,2,2,1,2
1,"LIMA",2,33,1,1,60,47,1,2,4,979,0,1,1,2,2,2,2,2,2,2
1,"LIMA",2,24,1,2,2,60,2,2,2,250,0,1,1,1,2,2,2,2,2,1
1,"LIMA",1,32,1,2,10,102,2,2,2,790,0,1,1,1,2,1,2,2,1,2
1,"LIMA",1,26,1,2,4,89,1,2,2,400,0,1,1,2,2,2,2,2,1,2
1,"LIMA",2,29,1,1,15,40,2,2,3,900,0,2,2,1,1,2,1,2,1,2
1,"LIMA",1,36,1,2,5,72,2,2,4,1100,240,2,2,1,2,2,2,2,1,2
1,"LIMA",1,30,1,2,50,64,1,2,2,480,0,1,2,1,2,2,2,2,1,2
1,"LIMA",2,59,2,2,1,40,2,2,3,300,0,1,2,2,2,2,2,2,2,2
2,"LIMA",2,35,1,2,4,48,1,2,3,465,0,2,2,2,2,2,2,2,2,2
2,"LIMA",1,30,1,2,10,77,2,2,2,330,0,2,2,1,2,2,2,2,1,2
2,"LIMA",2,23,1,2,100,57,2,2,2,260,0,1,1,1,2,2,2,2,1,2
3,"LIMA",1,25,1,2,1000,60,2,2,2,350,0,2,1,1,2,2,2,2,2,2
3,"LIMA",1,21,1,2,2,24,2,2,1,100,0,2,1,2,2,2,2,2,1,2
1,"LIMA",2,37,1,2,15,0,2,2,2,300,250,2,1,1,2,2,2,2,2,2
1,"LIMA",1,27,1,2,3,0,2,1,2,330,54,2,2,1,2,2,2,2,1,2
1,"LIMA",1,29,1,2,2,91,1,1,4,1170,0,2,1,2,2,2,2,2,1,2
1,"LIMA",2,26,1,2,5,54,2,2,2,250,0,1,1,2,2,2,2,2,1,2
1,"LIMA",2,25,1,2,57,72,1,1,3,750,0,2,1,2,2,2,2,2,1,2
2,"LIMA",1,37,1,2,25,55,1,1,2,300,0,2,2,1,2,2,2,2,1,2
2,"LIMA",1,16,1,2,4,36,2,2,4,200,100,1,2,2,2,2,2,2,2,2
1,"LIMA",2,42,1,2,8,72,2,2,2,140,60,1,1,2,2,2,2,2,2,2
1,"LIMA",1,61,1,2,30,28,1,1,2,210,0,1,2,1,2,2,2,2,1,2
1,"LIMA",2,23,2,2,1,36,2,1,2,300,15,2,2,1,2,2,2,2,1,2
1,"LIMA",1,27,1,2,10,56,2,2,3,600,65,1,1,1,2,2,2,2,1,2
1,"LIMA",2,31,1,2,20,63,2,2,2,244,0,2,2,1,2,2,2,2,2,2
1,"LIMA",2,55,1,2,10,30,2,2,4,600,0,1,2,1,2,2,2,2,2,2
1,"LIMA",2,32,2,2,1,36,1,1,4,165,21,2,1,1,2,2,2,2,2,2
1,"LIMA",1,28,1,2,20,84,1,1,1,35,0,2,1,1,2,2,2,2,2,2
1,"LIMA",2,58,2,2,1,12,1,1,1,30,16,2,1,1,2,2,2,2,2,2
1,"LIMA",1,30,1,2,3,66,2,2,2,300,0,2,1,1,2,2,2,2,1,2
1,"LIMA",2,26,1,2,6,72,2,1,2,250,0,2,1,1,2,2,2,2,1,2
1,"LIMA",2,31,1,2,7,40,2,1,4,1516,0,2,2,1,2,2,2,2,1,2
1,"LIMA",2,42,1,2,3,54,2,1,2,200,0,1,2,1,2,2,2,2,2,2
