"ESTRATO","DEPARTAMENTO","P204","P205_A","P612","P613","P614_T","P615_T","P617","P619","P621","P622_1","P622_2","P625","P635","P636","P638_1","P638_2","P638_3","P638_4","P639_1","P639_1_1","P639_1_2","P639_1_3","P639_2"
3,"CALLAO",1,21,4,2,6,72,2,2,3,500,0,1,3,2,2,2,2,2,1,1,5,1,2
3,"CALLAO",1,27,4,2,4,72,2,2,3,600,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"CALLAO",1,23,3,1,40,48,2,2,4,1200,140,2,3,1,2,2,2,2,1,1,6,1,2
3,"CALLAO",1,36,4,2,20,84,2,2,3,850,0,2,3,2,2,2,2,2,1,1,4,1,2
3,"CALLAO",1,31,4,2,3,60,2,2,2,400,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,28,4,2,4,72,1,2,2,180,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,27,4,2,4,72,1,2,2,400,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",1,20,3,2,3,84,2,2,2,120,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,26,3,2,3,72,2,1,2,210,48,2,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,36,4,2,0,72,2,2,4,1200,0,1,1,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,37,3,2,45,66,2,2,4,1000,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",1,39,3,2,40,12,1,1,4,1100,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",1,32,3,2,3,72,2,2,4,1000,0,2,3,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",1,34,3,2,3,72,1,2,2,250,0,2,3,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",1,47,3,2,5,0,1,1,4,1000,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",2,47,3,2,24,48,1,1,3,425,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",2,34,6,2,1,84,2,2,4,900,0,1,3,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",2,33,3,2,15,62,1,2,3,1100,0,2,1,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",2,29,3,2,2,60,1,2,4,800,50,2,1,1,2,2,2,2,1,1,4,1,2
3,"CALLAO",1,39,3,2,2,72,1,1,3,500,0,2,3,1,2,2,2,2,1,1,3,2,2
3,"CALLAO",1,51,4,2,5,60,1,2,2,400,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"CALLAO",2,26,3,2,8,60,1,2,4,600,0,1,2,1,2,2,2,2,1,1,4,2,2
3,"CALLAO",2,26,4,2,10,48,1,1,3,450,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",1,30,3,2,4,24,1,1,2,60,10,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,28,3,2,6,36,2,2,3,325,20,2,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,20,4,2,4,48,2,2,2,180,10,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,31,3,1,0,72,2,2,3,500,0,2,1,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",2,29,3,2,3,54,1,2,3,400,0,1,2,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,20,3,2,20,77,1,2,4,930,70,2,3,1,2,2,2,2,1,1,5,1,2
2,"CALLAO",1,27,4,2,10,60,2,2,2,250,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
1,"CALLAO",1,28,3,2,15,66,2,2,2,230,160,2,3,1,2,2,2,2,1,1,4,3,2
1,"CALLAO",2,29,3,2,2,66,2,2,2,200,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
1,"CALLAO",1,21,3,2,3,66,2,2,3,480,0,2,3,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",1,34,3,2,20,72,2,2,3,700,0,1,2,1,2,2,2,2,1,1,3,1,2
1,"CALLAO",1,26,4,2,5,48,2,2,3,350,0,2,3,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",1,35,4,2,4,66,2,2,2,300,0,2,3,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",2,32,3,2,3,76,2,2,2,250,20,1,3,2,2,2,2,2,1,1,2,1,2
1,"CALLAO",2,37,3,2,7,48,2,2,3,566,120,2,3,1,2,2,2,2,1,1,3,3,2
1,"CALLAO",1,18,3,2,20,54,2,2,3,234,0,1,3,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",2,30,3,2,80,48,2,2,4,1100,0,2,3,1,2,2,2,2,1,1,3,1,2
1,"CALLAO",2,32,4,2,4,56,2,2,2,280,0,2,3,1,2,2,2,2,1,1,4,2,2
1,"CALLAO",1,31,3,2,40,72,1,2,3,400,0,1,3,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",2,28,3,2,2,66,2,2,3,300,0,1,3,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",2,29,6,2,2,60,2,2,4,1500,180,2,3,1,2,2,2,2,1,1,3,3,2
1,"CALLAO",1,34,4,2,2,36,2,2,1,30,8,1,3,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",1,26,4,2,2,42,2,2,1,30,10,2,3,1,2,2,2,2,1,1,2,2,2
1,"CALLAO",2,28,4,2,2,36,2,2,1,20,0,1,3,1,2,2,2,2,1,1,4,2,2
1,"CALLAO",1,24,3,2,20,76,2,2,4,930,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"CALLAO",1,31,4,2,1,44,1,1,2,150,0,1,1,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",2,31,3,2,50,72,2,1,2,200,0,1,3,1,2,2,2,2,1,1,3,1,2
1,"CALLAO",1,40,4,2,1,69,1,1,1,35,0,1,1,1,2,2,2,2,1,1,4,2,2
1,"CALLAO",1,53,3,1,5,72,2,2,3,800,150,2,3,1,2,2,2,2,1,1,4,3,2
2,"CALLAO",1,29,3,2,20,54,2,2,2,350,100,2,1,1,2,2,2,2,1,1,4,3,2
2,"CALLAO",2,29,3,1,1,42,2,2,4,1750,0,1,3,1,2,2,2,2,1,1,4,3,2
2,"CALLAO",2,33,3,1,0,48,2,2,4,1250,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,32,3,2,50,52,1,1,2,250,60,2,1,1,2,2,2,2,1,1,4,3,2
2,"CALLAO",1,25,3,2,6,48,1,1,2,200,0,2,1,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,23,4,2,8,70,2,2,3,450,150,1,1,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",1,21,4,2,2,54,2,2,2,200,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,44,3,2,2,72,2,2,2,280,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,33,3,2,5,72,2,2,2,50,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,36,4,2,2,48,2,2,1,30,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",1,41,4,2,10,72,2,2,2,250,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",1,20,3,2,8,65,2,2,2,300,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,22,4,2,6,72,2,2,2,225,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,39,4,2,5,72,2,2,4,300,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,19,3,2,1,84,2,2,4,225,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,23,4,2,5,98,2,2,4,1100,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",1,19,3,2,4,84,2,2,4,950,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,40,4,2,15,48,2,2,4,1000,0,1,3,2,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,41,3,1,15,48,2,2,4,950,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,28,3,2,5,54,1,2,2,200,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,32,4,2,2,72,2,2,2,180,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,28,3,2,6,72,2,2,4,930,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",1,29,3,2,2,59,1,2,2,230,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,19,4,2,10,60,2,2,2,220,0,1,3,2,2,2,2,2,1,1,3,1,2
2,"CALLAO",2,26,3,2,3,60,2,2,3,500,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,21,3,1,15,60,2,2,4,930,0,2,3,2,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,23,3,1,15,48,2,2,4,950,0,2,3,2,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,35,4,1,40,48,2,2,4,1300,0,2,3,1,2,2,2,2,1,1,4,3,2
2,"CALLAO",1,33,4,2,8,78,2,2,2,450,0,2,3,1,2,2,2,2,1,1,4,3,2
2,"CALLAO",2,66,6,2,1,28,1,1,1,5,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,26,3,2,3,54,1,1,2,250,0,2,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",2,46,6,2,1,72,2,2,3,800,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,26,3,2,2,36,1,1,1,20,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,47,3,2,6,84,2,2,4,1000,0,1,2,1,2,2,2,2,1,2,4,1,2
2,"CALLAO",1,47,6,2,1,60,2,2,2,400,0,2,3,1,2,2,2,2,1,2,4,2,2
2,"CALLAO",1,18,3,2,18,72,2,2,2,250,0,2,3,1,2,2,2,2,1,2,4,1,2
2,"CALLAO",2,14,3,2,18,84,2,2,2,250,0,2,1,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,19,3,2,3,72,2,2,3,950,0,2,3,2,2,2,2,2,1,1,4,2,2
2,"CALLAO",2,27,3,1,3,48,2,2,4,1100,0,2,3,1,2,2,2,2,1,1,4,3,2
2,"CALLAO",2,20,4,2,20,72,2,2,4,1000,0,2,1,2,2,2,2,2,1,1,4,3,2
2,"CALLAO",2,43,3,2,17,48,1,1,4,930,0,2,3,1,2,2,2,2,1,1,4,3,2
2,"CALLAO",2,27,3,2,1,48,1,1,2,150,0,2,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",2,23,3,1,4,48,1,1,2,180,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,18,3,2,3,42,2,2,2,120,0,1,3,2,2,2,2,2,1,1,4,2,2
2,"CALLAO",1,25,4,1,4,40,2,2,2,180,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"CALLAO",1,24,4,1,20,60,2,2,4,1200,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CALLAO",1,28,3,1,3,56,2,2,3,500,0,1,2,1,2,2,2,2,1,1,5,1,2
2,"CALLAO",2,24,3,2,30,48,1,1,4,1000,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,25,3,2,2,48,1,2,3,465,0,2,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",1,42,4,2,11,66,2,2,2,300,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,35,3,1,12,45,1,2,4,1200,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,24,3,2,13,66,1,2,3,550,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",2,23,3,1,7,66,1,2,3,500,0,2,3,2,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,27,4,2,0,72,1,2,2,380,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,22,3,2,8,30,1,1,2,250,0,2,1,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,21,3,2,30,66,2,2,3,480,0,1,1,1,2,2,2,1,1,1,4,1,2
2,"CALLAO",1,24,3,2,40,36,1,1,3,250,0,1,3,1,2,2,2,1,1,1,4,1,2
3,"CALLAO",1,25,3,1,7,42,1,2,4,1050,0,2,1,1,2,2,2,2,1,1,6,1,2
3,"CALLAO",2,22,3,2,10,60,1,2,3,450,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"CALLAO",1,23,3,2,8,60,2,1,4,900,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CALLAO",1,55,3,2,15,60,2,2,4,900,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,29,4,1,8,72,2,2,3,500,0,2,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",2,23,3,2,15,60,2,2,3,480,0,1,3,1,2,2,2,2,1,2,4,1,2
2,"CALLAO",1,25,3,2,60,48,2,2,4,1300,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",1,32,3,2,25,72,2,2,3,600,0,2,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",2,33,3,2,6,52,2,2,4,415,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,29,3,2,4,50,2,2,4,800,0,1,1,1,2,2,2,2,1,1,6,1,2
2,"CALLAO",1,20,4,2,6,84,2,2,2,200,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,41,3,2,6,60,2,2,2,120,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,48,3,2,5,60,2,2,2,120,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,20,3,2,4,72,2,2,3,400,0,1,3,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",1,41,4,2,20,63,1,2,2,350,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,26,3,1,NA,40,2,2,4,2000,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,40,3,2,15,40,2,2,3,500,0,2,3,1,2,2,2,2,2,NA,NA,NA,1
2,"CALLAO",2,29,3,2,1,60,2,2,2,150,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"CUSCO",1,23,3,2,25,90,2,2,4,1700,25,1,3,1,2,2,2,2,1,1,3,3,2
2,"CUSCO",1,24,3,1,40,44,1,2,3,930,144,1,1,1,2,2,2,2,1,1,3,1,2
3,"CUSCO",2,24,3,2,4,48,1,2,4,1200,0,1,3,1,2,2,2,2,1,1,2,1,2
3,"CUSCO",1,29,3,2,10,114,1,2,3,1200,150,2,3,1,2,2,2,2,1,1,4,1,2
3,"CUSCO",1,28,3,2,4,32,2,1,3,490,0,1,1,1,2,2,2,2,1,1,3,3,2
3,"CUSCO",1,23,3,1,10,76,2,2,4,800,0,1,1,1,2,2,2,2,1,2,4,3,2
3,"CUSCO",1,24,3,2,10,42,1,2,3,940,180,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",1,19,3,2,12,40,1,2,4,900,0,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",1,25,3,2,12,35,1,2,2,250,0,1,3,1,2,2,2,2,1,1,4,3,2
2,"CUSCO",1,19,3,2,12,56,1,2,4,1500,120,1,3,2,2,2,2,1,2,NA,NA,NA,2
3,"CUSCO",1,35,3,1,0,42,2,2,4,1000,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"CUSCO",2,33,4,1,0,42,2,2,4,930,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",1,43,3,2,10,55,1,2,4,960,0,2,3,1,2,2,2,2,1,1,3,2,2
3,"CUSCO",2,27,3,2,3,54,1,2,4,700,0,1,3,1,2,2,2,2,1,2,3,2,2
3,"CUSCO",2,18,3,2,3,44,2,1,3,750,128,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,19,4,2,5,48,1,1,2,240,0,1,1,1,2,2,2,2,1,1,3,2,2
3,"CUSCO",2,19,3,2,60,20,1,2,3,1000,0,2,1,1,2,2,2,2,1,1,3,1,2
3,"CUSCO",1,28,3,2,12,60,1,2,4,930,0,1,3,1,2,2,2,2,1,1,3,2,2
3,"CUSCO",1,24,3,2,11,60,2,2,3,930,24,1,3,1,2,2,2,2,1,1,3,2,2
3,"CUSCO",1,22,3,1,12,50,2,2,4,930,240,1,3,1,2,2,2,2,1,1,4,2,2
3,"CUSCO",1,22,3,2,11,54,1,2,4,1230,25,1,3,1,2,2,2,2,1,1,3,3,2
3,"CUSCO",1,28,3,1,2,21,1,2,4,1500,160,2,3,1,2,2,2,2,1,1,4,2,2
3,"CUSCO",1,19,3,1,0,45,2,2,4,930,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,22,3,1,45,54,1,2,3,930,0,2,3,1,2,2,2,2,1,1,3,2,2
3,"CUSCO",1,20,3,2,3,54,2,2,4,850,0,1,2,1,2,2,2,2,1,1,6,1,1
3,"CUSCO",1,53,4,2,30,73,1,2,3,1000,0,2,3,1,2,2,2,2,1,1,3,2,2
3,"CUSCO",1,19,3,1,15,77,2,2,4,1500,0,1,3,2,2,2,2,2,1,1,2,1,2
3,"CUSCO",1,36,4,2,4,33,1,1,2,180,30,1,1,1,2,2,2,2,1,1,2,1,2
3,"CUSCO",2,40,3,2,5,0,2,2,4,850,150,2,1,1,2,2,2,2,1,1,4,1,2
3,"CUSCO",1,18,3,2,4,66,2,2,3,700,150,1,3,2,2,2,2,2,1,1,3,1,2
3,"CUSCO",2,20,3,2,1,84,1,2,4,850,150,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,21,3,2,8,82,1,2,4,850,152,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,46,3,2,2,112,2,2,2,300,35,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,30,4,2,4,61,2,2,2,300,30,1,3,1,2,2,2,2,1,1,3,1,2
3,"CUSCO",2,29,3,2,4,58,1,2,4,1000,0,2,2,1,2,2,2,2,1,1,3,1,2
2,"CUSCO",1,27,3,2,6,54,2,2,2,180,50,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",1,24,3,2,5,56,2,2,2,180,20,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",1,22,3,2,5,72,2,2,2,600,120,1,2,1,2,2,2,2,1,1,4,1,2
2,"CUSCO",1,31,4,2,5,60,2,2,2,300,30,2,3,1,2,2,2,2,1,1,4,1,2
2,"CUSCO",1,24,4,2,3,60,2,2,2,300,42,2,3,1,2,2,2,2,1,1,2,1,2
2,"CUSCO",2,23,3,2,2,66,2,2,3,300,30,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",1,31,4,2,3,66,2,2,2,240,60,2,3,1,2,2,2,2,1,1,4,1,2
2,"CUSCO",1,36,4,2,11,48,2,2,2,240,30,2,3,1,2,2,2,2,1,1,4,1,2
2,"CUSCO",1,46,7,2,2,21,1,1,NA,NA,NA,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",2,50,4,1,4,76,2,2,1,20,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",1,24,3,2,5,48,2,2,3,465,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",2,23,3,1,5,72,2,2,4,1000,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",1,38,4,2,15,48,2,2,3,825,60,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",2,47,3,2,15,56,2,2,2,196,70,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",1,14,3,2,5,72,2,1,4,550,144,2,3,2,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",2,36,3,1,0,48,2,2,4,1500,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"CUSCO",2,28,3,2,2,21,2,2,3,500,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CUSCO",1,29,3,2,30,48,2,2,4,1060,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"CUSCO",1,34,3,2,7,84,2,2,4,850,84,2,3,1,2,2,2,2,1,1,4,1,2
2,"CUSCO",2,27,3,2,7,84,2,2,4,850,84,2,3,1,2,2,2,2,1,1,4,1,2
3,"CUSCO",1,32,3,2,6,84,2,2,4,1000,0,2,3,1,2,2,2,2,1,1,4,2,2
3,"CUSCO",2,26,3,2,9,72,2,1,4,800,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,23,3,2,5,60,2,2,3,350,100,1,3,1,2,2,2,2,1,1,3,1,2
3,"CUSCO",2,24,3,2,4,46,1,2,1,70,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,33,3,2,50,60,2,1,3,325,95,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,49,3,2,2,60,2,2,3,350,100,1,3,1,2,2,2,2,1,1,4,1,2
3,"CUSCO",2,53,3,1,20,18,1,1,4,712,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,35,3,2,8,54,1,2,4,850,0,1,3,1,2,2,2,2,1,1,3,3,2
2,"CUSCO",2,39,3,2,2,54,1,2,2,120,10,1,2,1,2,2,2,2,1,1,3,1,2
2,"CUSCO",2,40,3,2,1,60,2,2,4,1000,0,2,3,1,2,2,2,2,1,2,4,2,2
2,"CUSCO",1,30,4,2,5,60,1,2,2,275,0,1,3,1,2,2,2,2,1,1,3,1,2
2,"CUSCO",1,23,4,2,8,48,1,2,2,230,70,1,3,1,2,2,2,2,1,2,2,1,2
2,"CUSCO",2,18,4,2,8,48,2,2,2,210,70,1,3,1,2,2,2,2,1,2,2,1,2
3,"CUSCO",1,25,3,2,4,84,2,1,4,700,160,1,3,1,2,2,2,2,1,2,4,3,2
3,"CUSCO",2,24,3,2,2,84,1,2,4,500,140,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,54,3,1,50,48,2,1,3,750,0,1,3,1,1,2,2,2,1,1,4,1,2
3,"CUSCO",1,25,3,2,3,30,1,2,4,600,198,2,3,1,2,2,2,2,1,2,4,2,2
3,"CUSCO",2,25,3,2,3,48,1,2,4,700,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,45,3,1,25,72,2,1,4,930,150,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,14,4,2,3,33,1,2,1,20,7,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,31,3,2,12,66,1,1,4,750,120,2,2,1,2,2,2,2,1,2,3,3,2
3,"CUSCO",2,20,3,2,3,68,2,1,1,30,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,27,3,2,7,48,2,2,4,930,120,2,2,1,2,2,2,2,1,1,5,1,2
3,"CUSCO",1,35,4,2,50,90,2,2,3,450,0,1,3,1,2,2,2,2,1,2,5,1,2
3,"CUSCO",2,27,3,2,3,78,2,2,2,250,30,1,3,1,2,2,2,2,1,1,3,1,2
3,"CUSCO",1,46,3,2,2,66,2,2,2,240,30,1,3,1,2,2,2,2,1,2,3,3,2
3,"CUSCO",2,52,3,2,3,72,2,2,3,465,75,1,2,2,2,2,2,2,1,2,3,3,2
3,"CUSCO",1,27,3,2,15,54,2,2,4,900,150,1,3,1,2,2,2,2,1,2,3,1,2
3,"CUSCO",2,21,3,2,3,30,1,2,4,400,0,2,3,2,2,2,2,2,1,2,3,1,2
3,"CUSCO",2,41,3,2,2,72,1,2,4,200,50,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,60,3,2,6,72,1,2,3,930,0,2,3,2,2,2,2,2,1,2,3,2,2
3,"CUSCO",2,30,3,2,4,40,1,2,3,850,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",1,31,3,2,10,72,1,2,4,1000,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",2,30,3,2,50,30,1,2,4,450,0,2,3,1,2,2,2,2,1,2,4,1,2
3,"CUSCO",1,19,4,2,20,72,1,2,4,900,0,1,3,2,2,2,2,2,1,2,4,1,2
3,"CUSCO",1,52,3,1,2,110,1,2,2,750,0,1,3,1,2,2,2,2,1,1,3,3,2
3,"CUSCO",1,29,3,1,14,62,1,2,4,3000,0,1,3,1,2,2,2,2,1,2,3,1,2
3,"CUSCO",1,29,3,2,20,48,1,2,4,800,0,1,1,1,2,2,2,2,1,1,4,1,2
3,"CUSCO",1,24,4,2,20,72,1,1,3,415,0,1,5,1,2,2,2,2,2,NA,NA,NA,2
3,"CUSCO",2,26,3,2,3,45,1,2,4,930,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"LA LIBERTAD",1,31,4,2,1,84,2,2,1,200,0,1,3,1,2,2,2,2,1,2,2,1,2
2,"LA LIBERTAD",2,20,3,2,4,42,2,2,1,30,0,1,3,1,2,2,2,2,1,2,3,1,2
2,"LA LIBERTAD",1,22,3,2,4,48,2,2,2,180,0,1,3,1,2,2,2,2,1,2,3,1,2
2,"LA LIBERTAD",2,26,3,1,15,54,2,2,2,225,0,1,3,1,2,2,2,2,1,2,3,1,2
2,"LA LIBERTAD",1,26,3,2,15,54,2,2,3,245,0,1,3,1,2,2,2,2,1,2,3,1,2
2,"LA LIBERTAD",1,22,3,2,5,54,2,2,2,200,0,1,3,1,2,2,2,2,1,2,3,1,2
2,"LA LIBERTAD",2,51,3,2,2,78,2,2,3,500,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",2,54,3,2,3,60,2,2,2,175,0,1,3,2,2,2,2,2,1,2,4,1,2
2,"LA LIBERTAD",1,23,4,2,5,60,2,2,2,200,0,1,3,2,2,2,2,2,1,2,4,1,2
2,"LA LIBERTAD",2,23,3,2,4,60,2,2,2,150,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,28,3,2,1,72,2,2,4,800,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LA LIBERTAD",2,42,3,2,2,72,2,2,1,40,0,1,3,1,2,2,2,2,1,2,2,1,2
2,"LA LIBERTAD",1,41,3,2,2,78,2,2,2,200,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LA LIBERTAD",2,30,3,2,2,78,2,2,2,150,0,1,3,2,2,2,2,2,1,1,4,1,2
2,"LA LIBERTAD",1,25,3,2,4,78,1,2,2,200,0,1,3,2,2,2,2,2,1,1,4,1,2
2,"LA LIBERTAD",2,23,3,2,2,78,2,2,2,200,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,51,4,2,5,66,2,2,2,300,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LA LIBERTAD",2,22,3,2,3,78,2,2,2,300,0,1,3,1,2,2,2,2,1,2,3,1,2
2,"LA LIBERTAD",2,31,3,2,3,30,1,2,4,600,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",2,21,3,2,4,78,2,2,2,150,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,20,4,2,4,78,2,2,2,200,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,23,4,2,3,78,2,2,1,25,0,1,3,2,2,2,2,2,1,1,4,2,2
2,"LA LIBERTAD",2,40,4,2,4,66,1,2,2,150,0,1,3,1,2,2,2,2,1,1,4,1,2
