"ESTRATO","DEPARTAMENTO","P204","P205_A","P608","P612","P613","P614","P614_T","P615_1","P615_2","P615_3","P615_4","P615_5","P615_6","P615_7","P615_8","P615_9","P615_10","P615_11","P615_12","P615_13","P615_14","P615_T","P616","P616A","P617","P618","P619","P620","P621","P622_1","P622_2","P623_1","P623_2","P623_3","P624_1","P624_2","P624_3","P624_4","P625","P626","P627","P628","P629","P630","P631","P632_1","P632_2","P632_3","P632_4","P632_5","P632_6","P632_7","P632_8","P632_9","P632_10","P632_I","P633","P634_1","P634_2","P634_3","P634_4","P634_5","P634_6","P634_7","P635","P636","P638_1","P638_1_1","P638_1_2","P638_2","P638_2_1","P638_2_2","P638_3","P638_3_1","P638_3_2","P638_4","P638_4_1","P638_4_2","P639_1","P639_1_1","P639_1_2","P639_1_3","P639_2","P639_2_1","P639_2_2","P639_2_3"
1,"TUMBES",2,16,NA,3,2,1,6,10,10,10,10,10,10,10,0,0,0,0,0,0,0,70,1,NA,2,NA,1,1,1,25,10,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
1,"TUMBES",1,34,NA,3,2,1,15,8,8,8,8,0,8,8,0,0,0,0,0,0,0,48,1,NA,2,NA,2,1,2,400,180,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,2,NA,NA,NA
1,"TUMBES",2,27,NA,3,2,1,4,9,9,9,0,0,9,9,0,0,0,0,0,0,0,45,1,NA,1,1,1,1,1,30,10,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,2,NA,NA,2,NA,NA,1,3,1400,1,1,4,1,2,NA,NA,NA
1,"TUMBES",2,57,NA,6,2,1,1,12,12,12,12,12,12,12,0,0,0,0,0,0,0,84,1,NA,2,NA,2,1,1,20,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
3,"TUMBES",1,45,NA,3,2,1,3,0,8,8,8,8,8,8,6,0,0,0,0,0,0,54,2,48,2,NA,2,1,3,300,0,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"TUMBES",1,26,NA,3,1,2,25,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1,NA,2,NA,2,1,4,1200,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,2,NA,NA,NA
3,"TUMBES",2,25,NA,3,1,1,17,4,8,8,8,8,8,8,0,0,0,0,0,0,0,52,1,NA,2,NA,2,1,4,900,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,2,2,NA,NA,NA
3,"TUMBES",2,19,NA,3,2,1,2,5,10,10,10,10,10,10,0,0,0,0,0,0,0,65,1,NA,2,NA,2,1,2,200,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,2,NA,NA,NA
3,"TUMBES",1,37,NA,3,1,1,17,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1,NA,2,NA,2,1,4,920,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"TUMBES",2,26,NA,3,2,1,4,13,13,13,0,13,13,13,0,0,0,0,0,0,0,78,1,NA,2,NA,2,1,4,720,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,2,2,NA,NA,NA
2,"TUMBES",1,28,NA,3,2,1,8,5,9,9,9,9,9,9,0,0,0,0,0,0,0,59,1,NA,2,NA,1,1,2,360,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,6,1,2,NA,NA,NA
2,"TUMBES",1,24,NA,3,2,1,3,0,0,0,0,0,8,8,0,0,0,0,0,0,0,16,2,48,1,1,1,1,2,120,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"TUMBES",1,22,NA,3,2,1,2,0,9,9,9,9,9,5,0,0,0,0,0,0,0,50,1,NA,2,NA,2,1,2,250,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"TUMBES",2,23,NA,6,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,NA,1,2,2,1,1,20,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"TUMBES",1,45,NA,3,2,1,3,15,15,15,15,15,15,15,0,0,0,0,0,0,0,105,1,NA,2,NA,2,1,3,500,280,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,2,2,NA,NA,NA
2,"TUMBES",1,15,NA,3,2,1,2,10,10,10,10,10,10,10,0,0,0,0,0,0,0,70,1,NA,2,NA,1,1,2,140,60,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,2,1,2,NA,NA,NA
2,"TUMBES",1,42,NA,3,2,1,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,2,12,1,1,1,1,1,25,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"TUMBES",1,29,NA,3,2,1,10,10,12,12,12,12,0,12,0,0,0,0,0,0,0,70,1,NA,2,NA,1,1,1,40,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"TUMBES",2,24,NA,3,2,1,5,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1,NA,2,NA,2,1,2,180,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,2,1,2,NA,NA,NA
2,"TUMBES",2,45,NA,6,2,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,2,12,1,1,1,1,1,20,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,1,1,520,2,NA,NA,NA,2,NA,NA,NA
2,"TUMBES",2,20,NA,3,2,1,8,10,10,10,10,10,10,10,0,0,0,0,0,0,0,70,1,NA,2,NA,1,1,1,25,5,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"TUMBES",2,20,NA,3,2,1,2,9,9,9,9,9,9,9,0,0,0,0,0,0,0,63,1,NA,2,NA,2,1,2,210,105,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"TUMBES",1,27,NA,3,2,1,10,11,11,11,11,11,11,11,0,0,0,0,0,0,0,77,1,NA,2,NA,1,1,1,40,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"TUMBES",1,39,NA,3,2,1,6,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1,NA,2,NA,2,1,2,360,48,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,2,1,2,NA,NA,NA
2,"TUMBES",1,25,NA,3,2,1,6,9,12,12,12,12,12,12,0,0,0,0,0,0,0,81,2,100,2,NA,1,1,2,250,48,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
2,"TUMBES",2,36,NA,3,2,1,3,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1,NA,2,NA,2,1,2,210,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,2,1,2,NA,NA,NA
1,"TUMBES",1,25,NA,3,2,1,2,0,10,10,10,10,10,10,0,0,0,0,0,0,0,60,1,NA,1,2,1,1,2,250,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,2,2,NA,NA,NA
1,"TUMBES",1,31,NA,3,2,1,3,0,0,14,0,0,14,0,0,0,0,0,0,0,0,28,1,NA,1,1,1,1,1,54,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
1,"TUMBES",2,26,NA,3,2,1,2,0,3,3,3,3,3,0,0,0,0,0,0,0,0,15,1,NA,1,1,2,1,1,30,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,1,2,566,1,2,4,1,2,NA,NA,NA
1,"TUMBES",2,30,NA,3,2,1,3,5,5,5,0,5,5,5,0,0,0,0,0,0,0,30,1,NA,2,NA,2,1,1,25,60,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,2,4,1,2,NA,NA,NA
2,"TUMBES",1,24,NA,3,2,1,3,6,11,11,11,11,11,11,0,0,0,0,0,0,0,72,1,NA,2,NA,2,1,2,180,72,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,2,2,NA,NA,NA
2,"TUMBES",2,27,NA,3,2,1,2,13,13,13,13,13,13,13,0,0,0,0,0,0,0,91,1,NA,2,NA,2,1,2,175,63,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,1,1,3,150,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"TUMBES",1,23,NA,3,2,1,4,9,0,0,0,9,9,9,0,0,0,0,0,0,0,36,2,60,1,1,2,1,1,40,90,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
2,"TUMBES",1,29,NA,3,2,1,2,5,7,7,7,7,7,7,4,4,4,4,4,4,4,75,1,NA,2,NA,2,1,3,500,56,NA,NA,NA,600,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,1,1,365,1,1,2,2,2,NA,NA,NA
2,"TUMBES",1,72,NA,3,2,1,2,7,7,7,7,7,7,7,0,0,0,0,0,0,0,49,1,NA,2,NA,2,1,2,140,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"TUMBES",2,29,NA,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,2,NA,2,6,3,450,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
2,"TUMBES",1,27,NA,3,2,1,2,0,11,11,11,11,11,11,0,0,0,0,0,0,0,66,1,NA,2,NA,2,1,2,248,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
2,"TUMBES",1,30,NA,3,2,2,30,10,10,10,10,10,10,10,0,0,0,0,0,0,0,70,1,NA,2,NA,2,1,1,30,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"TUMBES",1,31,NA,3,2,1,4,6,11,11,11,11,11,11,0,0,0,0,0,0,0,72,1,NA,2,NA,2,1,2,280,140,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
2,"TUMBES",1,31,NA,3,2,1,2,11,11,11,0,11,11,11,0,0,0,0,0,0,0,66,1,NA,2,NA,1,1,2,200,48,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"TUMBES",1,39,NA,3,2,1,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,77,1,NA,2,NA,2,1,4,1200,280,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"TUMBES",1,25,NA,3,2,1,2,0,12,12,12,12,12,12,0,0,0,0,0,0,0,72,2,56,2,NA,2,1,2,600,120,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"TUMBES",1,40,NA,3,1,1,2,0,8,8,8,10,8,8,0,0,0,0,0,0,0,50,2,54,2,NA,2,1,1,50,10,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"TUMBES",1,19,NA,3,2,1,2,0,12,12,12,12,12,12,5,0,0,0,0,0,0,77,1,NA,2,NA,2,1,1,50,0,NA,NA,NA,217,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,1,1,500,1,1,3,1,2,NA,NA,NA
3,"TUMBES",1,27,NA,3,2,2,25,0,8,8,8,8,8,4,0,0,0,0,0,0,0,44,1,NA,2,NA,2,1,2,500,48,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,2,NA,NA,NA
3,"TUMBES",2,29,NA,3,2,1,4,8,0,0,0,0,0,8,2,0,0,0,0,0,0,18,2,34,2,NA,1,1,1,40,10,NA,NA,NA,90,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,2,NA,NA,2,NA,NA,1,1,690,1,1,2,2,2,NA,NA,NA
3,"TUMBES",2,23,NA,3,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,2,NA,2,6,2,180,90,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"TUMBES",1,31,NA,3,2,1,4,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1,NA,2,NA,2,1,1,40,10,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,1,1,3,2
3,"TUMBES",2,35,NA,3,2,1,2,8,8,8,8,0,8,8,0,0,0,0,0,0,0,48,1,NA,2,NA,2,1,1,30,8,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,2,NA,NA,2,NA,NA,2,NA,NA,1,1,430,1,1,5,1,2,NA,NA,NA
3,"TUMBES",2,19,NA,3,2,1,5,9,9,0,9,9,9,9,0,0,0,0,0,0,0,54,1,NA,2,NA,2,1,2,220,43,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"TUMBES",1,22,NA,3,2,1,5,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1,NA,2,NA,1,1,1,25,15,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,1,1,7,1
3,"TUMBES",1,24,NA,3,2,2,50,0,10,10,10,10,10,10,0,0,0,0,0,0,0,60,1,NA,2,NA,1,1,2,280,48,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"TUMBES",2,47,NA,3,2,1,2,10,10,10,0,10,10,10,0,0,0,0,0,0,0,60,1,NA,2,NA,2,1,1,30,15,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,1,1,7,1
3,"TUMBES",1,23,NA,3,2,1,8,0,0,6,6,0,6,0,0,0,0,0,10,0,10,38,1,NA,2,NA,1,1,1,80,0,NA,NA,NA,606,87,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,2,NA,NA,2,NA,NA,2,NA,NA,1,4,860,1,2,4,3,2,NA,NA,NA
1,"TUMBES",1,26,NA,3,2,1,4,0,10,10,10,10,10,10,0,0,0,0,0,0,0,60,1,NA,2,NA,2,1,3,250,600,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
1,"TUMBES",1,45,NA,3,2,1,3,0,0,0,0,0,8,8,0,0,0,0,0,0,0,16,1,NA,1,1,1,1,2,100,14,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
1,"TUMBES",2,45,NA,3,2,1,2,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,2,60,2,NA,2,1,3,300,105,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,2,NA,NA,2,NA,NA,1,2,860,2,NA,NA,NA,2,NA,NA,NA
1,"TUMBES",1,35,NA,3,2,1,3,0,0,0,0,0,8,8,0,0,0,0,0,0,0,16,1,NA,1,1,1,1,2,100,14,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
1,"TUMBES",2,30,NA,3,2,1,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,12,1,NA,2,NA,1,1,1,10,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
1,"TUMBES",2,37,NA,3,2,1,2,0,6,6,6,6,6,6,0,0,0,0,0,0,0,36,1,NA,1,1,2,1,1,15,7,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,1,3,730,1,1,5,1,2,NA,NA,NA
