"ESTRATO","DEPARTAMENTO","P204","P205_A","P612","P613","P614_T","P615_T","P617","P619","P621","P622_1","P622_2","P625","P635","P636","P638_1","P638_2","P638_3","P638_4","P639_1","P639_1_1","P639_1_2","P639_1_3","P639_2"
4,"LIMA",2,27,3,1,16,42,2,2,3,750,120,1,3,1,2,2,2,2,1,1,4,1,2
4,"LIMA",1,32,3,1,5,48,2,2,3,450,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"LIMA",2,31,3,1,3,52,1,1,3,600,0,1,2,1,2,2,2,2,1,2,4,3,2
3,"LIMA",1,33,3,2,4,54,2,2,2,320,0,1,2,1,2,2,2,2,1,2,4,1,2
3,"LIMA",2,28,3,2,3,73,2,2,2,250,156,1,3,1,2,2,2,2,1,2,2,1,2
3,"LIMA",2,23,6,2,1,64,2,2,3,465,220,1,3,1,2,2,2,2,1,2,3,2,2
3,"LIMA",2,23,3,2,7,55,2,1,3,465,0,2,2,2,2,2,2,2,1,2,6,2,2
3,"LIMA",2,30,3,2,2,4,1,2,1,50,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,25,3,2,2,65,2,2,1,60,20,1,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",2,24,3,2,3,52,1,2,1,20,30,1,3,1,2,2,2,2,1,2,2,1,2
3,"LIMA",2,32,3,2,4,54,2,2,2,270,18,2,3,1,2,2,2,2,1,2,4,1,2
3,"LIMA",1,15,3,2,6,12,1,2,1,60,18,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,29,3,2,7,48,2,2,3,600,0,2,3,1,2,2,2,2,1,2,2,1,2
3,"LIMA",1,29,3,2,3,8,1,1,1,50,26,1,3,1,2,2,2,2,1,2,4,1,2
3,"LIMA",1,35,3,2,3,59,2,1,1,35,5,2,1,1,2,2,2,2,1,2,3,2,2
3,"LIMA",1,59,3,2,4,72,2,2,4,1200,0,1,3,1,2,2,2,2,1,2,4,3,2
3,"LIMA",2,38,3,2,10,30,2,2,4,700,0,2,3,1,2,2,2,2,1,2,4,2,2
3,"LIMA",1,35,6,2,2,48,2,2,1,50,25,1,3,1,2,2,2,2,1,1,4,2,2
3,"LIMA",1,23,3,2,600,76,1,2,2,600,0,2,3,1,2,2,2,2,1,1,2,1,2
3,"LIMA",2,43,6,2,1,66,2,2,4,400,0,1,3,1,2,2,2,2,1,1,5,1,2
4,"LIMA",1,45,3,1,3,48,2,2,3,700,0,2,3,1,2,2,2,2,1,2,3,3,2
3,"LIMA",1,27,3,2,3,66,2,2,2,250,0,1,3,1,2,2,2,2,1,2,4,1,2
3,"LIMA",2,49,3,2,4,54,2,1,1,1040,144,1,3,1,2,2,2,2,1,2,2,1,2
3,"LIMA",2,17,3,2,3,48,2,2,2,200,60,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,33,3,1,5,48,2,2,4,1200,0,2,3,1,2,2,2,2,1,2,4,3,2
3,"LIMA",1,23,3,2,20,54,2,2,2,240,0,1,3,2,2,2,2,2,1,2,4,1,2
3,"LIMA",1,36,3,1,5,56,2,2,2,450,0,2,3,1,2,2,2,2,1,2,2,1,2
3,"LIMA",2,42,3,1,10,48,2,2,2,350,48,2,3,1,2,2,2,2,1,2,2,1,2
3,"LIMA",2,18,3,2,3,72,2,2,2,250,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,28,3,1,12,66,2,2,4,930,192,2,3,1,2,2,2,2,1,2,3,2,2
2,"LIMA",1,41,3,2,2,42,2,2,2,220,42,1,3,1,2,2,2,2,1,2,3,2,2
2,"LIMA",2,26,3,1,8,66,2,2,4,930,0,1,3,1,2,2,2,2,1,2,3,2,2
3,"LIMA",2,30,3,2,2,66,2,2,2,180,90,1,3,1,2,2,2,2,1,2,2,1,2
3,"LIMA",1,26,3,2,2,70,2,2,2,385,0,1,3,1,2,2,2,2,1,1,3,3,2
3,"LIMA",2,19,3,2,2,48,2,2,2,180,42,1,3,1,2,2,2,2,1,1,3,1,2
4,"LIMA",1,35,3,2,5,72,2,1,2,300,0,1,3,1,2,2,2,2,1,1,2,2,2
4,"LIMA",1,24,3,2,7,84,2,2,2,350,0,1,2,1,2,2,2,2,1,1,3,2,2
4,"LIMA",2,54,3,2,60,61,2,2,2,250,0,1,3,1,2,2,2,2,1,1,3,1,2
4,"LIMA",1,30,3,2,6,60,2,2,2,300,54,1,3,1,2,2,2,2,1,1,7,2,2
4,"LIMA",1,35,3,1,25,62,2,2,2,560,0,2,3,1,2,2,2,2,2,NA,NA,NA,1
4,"LIMA",1,20,3,2,15,55,2,2,2,290,0,2,1,2,2,2,2,2,1,1,5,1,1
3,"LIMA",1,46,3,2,2,29,1,1,2,180,0,1,3,1,2,2,2,2,1,1,7,1,2
3,"LIMA",1,18,3,2,70,4,1,1,1,60,0,2,3,2,2,2,2,2,2,NA,NA,NA,1
3,"LIMA",2,44,3,2,6,54,2,1,2,180,48,1,1,1,2,2,2,2,1,2,4,1,2
3,"LIMA",1,22,3,2,2,48,2,2,4,1600,0,1,2,2,2,2,2,2,1,1,3,1,2
3,"LIMA",2,33,3,2,4,67,2,2,2,200,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,24,3,2,2,90,2,1,1,40,13,2,2,1,2,2,2,2,1,1,2,1,2
3,"LIMA",1,34,3,2,60,90,2,2,3,600,0,2,1,1,2,2,2,2,1,2,4,1,2
3,"LIMA",1,22,3,2,4,50,2,1,2,300,0,1,3,1,2,2,2,2,1,2,2,1,1
3,"LIMA",2,19,3,2,4,55,2,1,2,250,0,1,3,1,2,2,2,2,1,1,2,2,2
3,"LIMA",1,19,3,2,4,20,2,2,2,100,0,1,3,2,2,2,2,2,1,2,3,1,1
3,"LIMA",1,29,3,2,2,50,1,1,2,480,0,2,2,1,2,2,2,2,1,1,3,1,2
3,"LIMA",1,18,3,2,8,60,2,2,3,500,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,49,3,1,100,62,2,2,3,1000,0,1,2,1,2,2,2,2,1,1,3,1,2
3,"LIMA",2,38,3,2,200,61,2,2,3,700,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",2,15,3,2,102,55,2,2,3,550,0,1,3,2,2,2,2,2,1,2,3,2,2
3,"LIMA",2,17,3,2,102,55,2,2,3,550,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,30,3,2,5,78,2,2,2,300,0,1,1,1,2,2,2,2,1,1,2,1,2
4,"LIMA",2,25,3,2,15,66,2,2,2,240,0,1,2,2,2,2,2,2,1,1,3,1,2
4,"LIMA",1,35,3,2,7,66,2,2,2,400,0,2,3,1,2,2,2,2,1,1,2,1,2
4,"LIMA",1,21,3,2,4,54,2,1,1,50,0,1,1,1,2,2,2,2,1,1,3,1,2
5,"LIMA",1,17,3,2,3,48,2,2,2,400,0,1,3,1,2,2,2,1,1,1,2,2,2
3,"LIMA",1,42,3,2,5,60,2,2,2,600,0,2,1,2,2,2,2,2,1,1,6,2,2
3,"LIMA",1,31,3,2,8,77,2,2,2,350,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,26,3,2,8,65,2,2,2,300,0,1,3,2,2,2,2,2,1,1,3,1,2
3,"LIMA",2,22,3,2,30,52,2,2,2,300,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,39,3,2,2,12,2,2,1,10,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,39,3,1,15,60,2,2,3,1000,0,1,1,1,2,2,2,2,1,1,4,1,2
4,"LIMA",1,25,3,2,4,66,1,1,2,540,0,2,2,2,2,2,2,2,1,1,4,3,2
4,"LIMA",1,30,3,2,12,78,2,2,2,500,0,1,2,1,2,2,2,2,1,1,2,3,2
4,"LIMA",1,21,3,2,3,60,2,2,1,80,0,1,2,2,2,2,2,2,1,1,2,2,2
4,"LIMA",1,30,3,2,6,23,1,2,1,60,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,27,3,2,3,86,2,2,2,280,0,1,3,1,2,2,2,2,1,1,6,1,2
4,"LIMA",2,29,3,1,3,48,2,2,3,465,0,1,2,1,2,2,2,2,1,1,4,3,2
4,"LIMA",1,27,3,2,35,61,2,1,2,300,0,1,1,1,2,2,2,2,1,2,5,1,2
4,"LIMA",2,48,3,2,50,66,2,2,2,300,0,2,1,1,2,2,2,2,1,1,6,1,2
4,"LIMA",1,35,3,1,15,49,2,2,2,400,0,2,3,1,2,2,2,2,1,2,4,1,2
4,"LIMA",1,47,3,2,10,52,2,2,2,300,0,1,3,1,2,2,2,2,1,1,6,1,2
4,"LIMA",1,25,3,2,4,84,1,2,1,100,0,1,1,1,2,2,2,2,1,1,3,1,2
1,"LIMA",2,25,6,2,2,60,2,2,2,400,130,1,3,2,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",2,41,3,1,15,60,2,2,4,3500,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",2,37,3,1,8,60,2,2,3,1800,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,36,3,1,15,72,2,2,3,1400,100,2,3,1,2,2,2,2,1,1,4,1,2
1,"LIMA",1,34,3,2,9,66,2,2,4,2000,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",2,39,3,2,16,65,2,2,4,1700,0,2,3,1,2,2,2,2,1,1,5,2,2
1,"LIMA",1,42,3,1,15,60,2,2,4,2100,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,33,3,1,30,71,2,2,4,2500,0,2,3,1,2,2,2,2,1,1,5,1,2
2,"LIMA",2,32,6,2,2,78,2,2,4,1200,600,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,32,3,2,7,72,2,2,3,750,150,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,46,6,2,2,91,2,2,4,1000,300,1,3,1,2,2,2,2,1,1,4,1,2
1,"LIMA",2,39,3,1,9,76,2,2,3,900,120,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,30,3,1,9,60,2,2,4,3000,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,38,3,1,16,55,2,2,4,2500,0,2,3,1,2,2,2,2,1,1,4,2,2
2,"LIMA",2,31,3,1,5,50,2,2,4,2500,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,33,3,1,9,50,2,2,4,2800,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,28,3,1,22,72,2,2,3,900,46,2,1,1,2,2,2,2,1,2,6,3,2
2,"LIMA",2,25,3,1,6,48,1,1,3,550,120,2,1,1,2,2,2,2,1,2,2,1,2
2,"LIMA",1,27,3,2,7,54,2,2,3,750,120,2,2,1,2,2,2,2,1,1,2,2,2
2,"LIMA",2,32,3,2,51,75,2,2,3,500,0,1,3,1,2,2,2,2,1,2,4,2,2
2,"LIMA",1,36,6,1,2,66,2,2,3,700,0,2,3,1,2,2,2,2,1,1,4,1,1
2,"LIMA",1,51,3,1,4,72,2,2,3,465,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,20,3,2,2,54,2,2,4,900,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,27,6,2,2,15,1,2,3,300,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,58,3,2,3,24,2,2,2,105,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,42,3,2,2,24,2,1,1,40,10,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,31,3,2,3,90,2,2,3,600,0,2,3,1,2,2,2,2,1,2,4,2,2
2,"LIMA",1,22,3,1,15,66,1,2,3,930,0,2,1,2,2,2,2,2,1,2,3,2,2
2,"LIMA",1,24,3,2,15,66,2,2,3,600,0,2,1,1,2,2,2,2,1,2,3,1,2
2,"LIMA",1,43,3,2,2,54,2,2,2,300,0,2,3,1,2,2,2,2,1,2,2,2,2
2,"LIMA",1,44,3,1,501,66,2,2,4,1200,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,35,3,2,4,42,2,2,2,300,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",2,23,3,2,4,72,1,2,3,500,0,1,2,2,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,34,3,2,3,72,1,2,2,900,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,35,3,2,3,60,2,2,3,500,0,1,2,1,2,2,2,2,1,2,4,1,2
1,"LIMA",1,54,3,2,4,54,2,2,3,500,0,1,2,1,2,2,2,2,1,1,4,1,2
1,"LIMA",2,56,6,2,1,66,2,2,4,900,109,1,2,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",2,30,3,2,2,60,2,2,3,500,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,32,3,2,15,60,2,2,1,40,0,1,3,1,2,2,2,2,1,1,4,1,2
1,"LIMA",2,31,3,2,10,36,2,2,2,200,0,1,3,2,2,2,2,2,1,2,4,1,2
1,"LIMA",1,35,3,2,2,48,1,2,3,800,0,1,3,1,2,2,2,2,1,2,4,1,2
2,"LIMA",2,23,3,2,5,54,2,2,3,500,0,1,2,2,2,2,2,2,1,1,4,1,2
2,"LIMA",1,27,3,2,4,60,2,2,2,250,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,52,3,2,2,48,2,2,2,200,150,1,2,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,22,3,2,10,60,2,2,2,250,0,1,2,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,20,3,2,8,72,2,1,2,250,0,1,2,2,2,2,2,2,1,1,4,1,2
2,"LIMA",1,35,3,2,6,72,2,1,3,500,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,33,3,2,10,60,2,1,2,250,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,40,3,1,30,72,2,2,3,230,0,2,2,1,2,2,2,2,1,1,6,1,2
1,"LIMA",2,22,3,1,8,61,2,2,3,850,120,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,39,6,2,1,20,2,2,4,250,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,38,3,2,9,77,2,2,2,600,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,55,3,2,4,72,2,2,2,300,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,18,3,2,2,72,2,2,3,500,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",2,36,3,2,3,78,2,2,2,250,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,42,6,2,1,72,2,2,2,300,150,2,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,24,3,2,2,72,2,2,3,500,0,1,2,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,32,3,2,15,72,2,2,1,50,0,2,2,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,31,3,2,2,60,2,2,2,250,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,43,3,2,4,72,2,2,2,300,0,2,2,1,2,2,2,2,1,1,2,1,2
2,"LIMA",2,31,3,2,2,63,2,2,3,500,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,42,3,2,9,60,2,2,2,200,150,1,3,1,2,2,2,2,1,1,4,1,2
1,"LIMA",1,38,3,2,4,72,1,2,2,250,48,1,3,1,2,2,2,2,1,2,3,1,2
1,"LIMA",2,39,3,2,2,66,2,1,2,275,0,1,3,1,2,2,2,2,1,1,4,1,2
1,"LIMA",2,31,3,1,60,44,2,2,4,950,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,36,3,2,7,51,1,1,3,600,0,2,2,1,2,2,2,2,1,1,3,1,2
1,"LIMA",2,31,3,2,10,7,1,1,4,600,0,1,3,1,2,2,2,2,1,2,3,1,2
1,"LIMA",2,25,3,1,8,44,2,2,4,1800,0,1,1,1,2,2,2,2,1,2,3,1,1
1,"LIMA",2,56,3,1,10,48,2,2,4,930,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",2,29,3,1,10,54,1,2,3,600,0,2,2,1,2,2,2,2,1,2,3,1,2
1,"LIMA",1,49,3,1,500,72,1,1,4,1000,0,1,3,1,2,2,2,2,1,2,4,1,2
1,"LIMA",2,47,3,1,200,72,1,1,4,1000,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,22,3,2,6,69,1,1,2,150,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
1,"LIMA",1,30,3,2,3,48,1,2,4,1200,0,2,3,1,2,2,2,2,1,1,6,3,2
1,"LIMA",1,32,3,2,10,72,2,2,3,750,0,1,3,1,2,2,2,2,1,1,3,2,2
1,"LIMA",1,26,3,1,50,60,2,2,3,600,0,2,1,1,2,2,2,2,1,1,4,2,2
1,"LIMA",2,31,3,2,3,60,2,1,3,500,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,21,3,2,3,60,1,1,2,300,54,1,2,2,2,2,2,2,1,1,3,1,2
3,"LIMA",1,30,3,2,2,48,1,2,4,1100,0,2,2,1,2,2,2,2,1,1,4,2,1
3,"LIMA",2,30,3,1,9,56,1,2,3,600,0,2,3,1,2,2,2,2,1,1,3,2,2
2,"LIMA",1,36,3,2,3,48,1,1,2,450,0,2,4,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,16,3,2,5,61,2,1,3,350,0,1,1,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,29,3,2,12,30,2,2,4,3000,0,1,3,1,2,2,2,2,1,2,4,3,2
2,"LIMA",1,28,3,1,30,45,1,1,4,940,0,1,1,1,2,2,2,2,1,2,4,1,2
3,"LIMA",1,66,3,2,10,50,2,2,2,300,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,32,3,2,25,64,1,2,2,350,70,1,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",2,46,3,2,2,24,1,2,2,120,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"LIMA",1,23,3,2,6,70,1,1,2,250,0,1,2,1,2,2,2,2,1,1,2,2,2
3,"LIMA",2,21,3,2,3,48,2,2,3,500,150,1,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",2,22,3,2,5,72,2,1,3,480,150,2,3,1,2,2,2,2,1,2,3,1,2
3,"LIMA",1,49,3,2,30,44,1,1,3,650,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,37,3,2,52,40,1,2,4,1200,0,2,3,1,2,2,2,2,1,1,3,3,2
1,"LIMA",1,33,3,1,10,41,2,2,3,405,150,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,31,3,2,4,48,1,1,4,900,0,2,3,1,2,2,2,2,1,1,3,2,2
2,"LIMA",2,29,6,2,1,60,2,2,3,400,72,2,1,1,2,2,2,2,1,2,2,2,2
2,"LIMA",2,56,3,2,8,68,2,2,2,390,0,1,3,1,2,2,2,2,1,2,2,1,2
2,"LIMA",2,40,6,2,1,99,2,2,4,1000,70,1,3,1,2,2,2,2,1,1,3,2,2
2,"LIMA",1,51,3,2,6,48,2,2,2,210,0,1,3,1,2,2,2,2,1,2,2,1,2
2,"LIMA",2,52,3,2,6,72,2,2,3,650,0,2,3,1,2,2,2,2,1,2,3,1,2
2,"LIMA",1,21,3,2,4,48,2,2,2,250,0,1,3,1,2,2,2,2,1,2,3,1,2
2,"LIMA",1,26,3,1,103,48,2,2,4,1800,0,2,3,1,2,2,2,2,1,1,6,3,2
2,"LIMA",2,25,3,1,100,50,2,2,4,2000,0,2,3,1,2,2,2,2,1,1,4,3,2
2,"LIMA",2,25,6,2,1,36,2,2,4,1000,600,1,1,1,2,2,2,2,1,1,4,1,2
2,"LIMA",1,43,3,1,1600,60,2,2,3,1400,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"LIMA",2,37,6,2,2,28,1,2,3,600,90,1,3,1,2,2,2,2,1,1,4,1,2
2,"LIMA",2,20,3,2,8,30,2,1,3,220,135,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LIMA",1,36,3,2,2,56,1,2,2,250,0,2,3,1,2,2,2,2,1,1,3,2,2
2,"LIMA",1,30,3,2,2,60,1,2,2,250,16,2,1,1,2,2,2,2,1,1,3,1,2
4,"LIMA",1,22,3,2,4,60,2,2,2,360,0,1,1,1,2,2,2,2,1,1,3,2,1
4,"LIMA",1,22,3,2,5,112,2,1,2,350,0,2,2,1,2,2,2,2,1,1,2,1,2
4,"LIMA",2,27,3,2,2,97,2,2,2,300,228,2,3,2,2,2,2,2,1,1,5,1,2
4,"LIMA",1,27,3,2,2,48,1,2,2,500,0,1,1,1,2,2,2,2,1,1,3,3,1
4,"LIMA",1,54,3,2,5,52,2,2,4,2000,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",2,47,3,1,2,48,2,2,3,600,225,1,3,1,2,2,2,2,1,2,3,1,2
4,"LIMA",1,16,6,2,1,10,1,1,2,50,0,1,1,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,34,3,2,180,63,2,2,3,350,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,23,3,2,3,66,2,2,2,300,0,2,1,2,2,2,2,2,1,1,4,1,2
3,"LIMA",1,28,3,2,30,42,2,2,2,350,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,31,3,2,6,40,2,2,2,300,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,28,3,2,6,54,2,1,2,350,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,22,3,2,2,66,2,2,4,915,0,2,1,2,2,2,2,1,1,1,4,1,2
4,"LIMA",2,55,3,2,3,57,1,2,2,250,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,28,3,2,2,73,1,1,2,340,112,1,3,1,2,2,2,2,1,1,3,2,2
4,"LIMA",1,31,3,2,3,48,1,2,3,700,180,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,32,3,2,4,77,2,1,1,30,0,2,2,1,2,2,2,2,1,1,4,1,2
4,"LIMA",2,50,6,2,1,9,2,2,1,50,0,1,2,1,2,2,2,2,1,1,5,1,2
4,"LIMA",1,21,3,2,20,70,2,1,2,260,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,39,3,2,4,54,2,2,2,300,36,1,2,1,2,2,2,2,1,1,4,3,2
3,"LIMA",2,31,3,2,16,72,2,2,2,970,70,2,3,1,2,2,2,2,1,1,3,1,2
3,"LIMA",1,18,3,1,15,72,2,2,2,300,60,2,1,2,2,2,2,2,1,2,2,2,2
3,"LIMA",2,20,3,2,6,16,2,1,2,108,30,1,2,2,2,2,2,2,1,1,3,1,2
3,"LIMA",1,43,3,2,4,55,2,1,1,30,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,37,3,2,2,84,2,2,1,30,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,51,3,1,80,48,2,2,1,60,0,2,3,1,2,2,2,2,1,1,2,1,2
4,"LIMA",1,36,3,1,2,48,2,2,1,50,0,2,3,1,2,2,2,2,1,1,3,1,2
4,"LIMA",1,33,3,1,2,42,2,2,3,400,0,2,3,1,2,2,2,2,1,1,3,2,2
4,"LIMA",2,49,3,2,5,60,2,2,3,500,0,1,3,1,2,2,2,2,1,2,4,1,2
3,"LIMA",2,42,6,2,2,48,2,2,3,600,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,23,3,2,10,60,2,2,2,250,0,1,3,1,2,2,2,2,1,1,3,2,2
3,"LIMA",1,27,3,2,10,72,2,2,2,250,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,28,3,2,6,48,2,2,3,600,0,1,3,2,2,2,2,2,1,1,4,1,2
3,"LIMA",2,23,3,2,4,72,2,2,2,350,0,1,2,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,37,3,2,2,60,2,2,3,800,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,33,3,2,2,30,2,2,2,200,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,49,3,2,4,54,2,2,3,500,0,1,3,2,2,2,2,2,1,1,4,1,2
3,"LIMA",1,29,3,2,2,54,2,2,2,500,0,1,4,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,29,3,2,3,54,2,2,3,400,0,1,4,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,32,3,2,6,48,2,2,3,450,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,43,3,2,4,66,2,2,2,210,0,1,3,1,2,2,2,2,1,2,2,3,2
3,"LIMA",2,23,3,2,4,42,2,2,2,180,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,41,3,2,6,48,2,2,3,500,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,50,3,2,5,48,2,2,2,300,0,1,4,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,25,3,2,3,48,2,2,2,250,0,1,4,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,46,3,2,12,54,2,2,2,250,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,48,3,2,28,60,2,2,4,1200,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"LIMA",2,22,3,2,4,60,2,2,4,900,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,29,3,2,3,72,2,2,3,500,0,1,1,1,2,2,2,2,1,2,3,1,2
3,"LIMA",2,28,3,2,4,72,2,2,2,300,0,1,1,1,2,2,2,2,1,2,4,1,2
3,"LIMA",1,42,3,2,2,48,2,2,2,350,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,33,3,2,4,60,2,2,2,300,60,1,3,2,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,29,3,2,6,48,2,2,2,350,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
4,"LIMA",1,50,3,2,2,48,2,1,2,350,0,1,3,1,2,2,2,2,1,1,4,2,2
4,"LIMA",2,30,3,2,3,60,1,2,2,350,50,1,2,1,2,2,2,2,1,1,3,1,2
4,"LIMA",1,23,3,2,3,72,2,2,1,50,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,24,3,2,4,48,2,2,2,350,0,1,3,2,2,2,2,2,1,1,6,1,2
3,"LIMA",2,46,6,2,2,49,2,2,2,300,0,2,3,1,2,2,2,2,1,2,3,1,2
3,"LIMA",1,18,3,2,7,72,2,2,2,240,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,31,3,2,5,72,2,2,2,300,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"LIMA",1,26,3,2,5,60,2,2,2,300,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",2,35,3,2,2,48,2,2,2,220,0,2,3,1,2,2,2,2,1,1,6,1,2
3,"LIMA",1,26,3,2,3,54,2,2,2,360,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LIMA",1,22,3,2,3,72,2,2,2,300,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
